gameweek,team,goals,yellow_cards,red_cards,second_yellow_cards,date_of_match,matches_played,points,goals_for,goals_against,goal_difference,fairplay,index,rank
15,Osasuna,0,47.0,4.0,0.0,2022-12-31,15,23,16,16,0,59.0,150,8
15,Rayo_Vallecano,2,41.0,2.0,1.0,2022-12-29,15,23,22,18,4,45.0,150,9
15,Mallorca,0,59.0,2.0,0.0,2022-12-30,15,19,13,15,-2,65.0,150,10
15,Valencia,1,45.0,4.0,2.0,2022-12-31,15,19,23,17,6,53.0,150,11
15,Girona,2,35.0,0.0,0.0,2022-12-29,15,17,22,24,-2,35.0,150,12
15,Valladolid,0,31.0,2.0,0.0,2022-12-30,15,17,13,23,-10,37.0,150,13
15,Almeria,1,47.0,2.0,2.0,2022-12-30,15,17,17,23,-6,49.0,150,14
15,Getafe,2,45.0,6.0,4.0,2022-12-30,15,17,14,20,-6,55.0,150,15
15,Espanyol,1,35.0,5.0,1.0,2022-12-31,15,13,17,23,-6,48.0,150,16
15,Celta_Vigo,1,33.0,3.0,0.0,2022-12-30,15,13,15,27,-12,42.0,150,17
15,Sevilla,1,60.0,7.0,2.0,2022-12-30,15,12,14,23,-9,77.0,150,18
15,Cadiz,1,42.0,5.0,3.0,2022-12-30,15,12,10,27,-17,51.0,150,19
15,Elche,0,47.0,5.0,1.0,2022-12-29,15,4,10,33,-23,60.0,150,20
16,Barcelona,1,43.0,4.0,3.0,2023-01-08,16,41,35,6,29,49.0,160,1
16,Real_Madrid,1,25.0,1.0,1.0,2023-01-07,16,38,36,16,20,26.0,160,2
16,Real_Sociedad,2,42.0,1.0,0.0,2023-01-08,16,32,23,17,6,45.0,160,3
16,Real_Betis,2,36.0,8.0,2.0,2023-01-08,16,28,19,13,6,56.0,160,4
16,Villarreal,2,37.0,1.0,1.0,2023-01-07,16,27,19,12,7,38.0,160,5
16,Atletico_Madrid,0,48.0,4.0,2.0,2023-01-08,16,27,23,15,8,56.0,160,6
16,Athletic_Club,0,27.0,1.0,0.0,2023-01-09,16,26,24,14,10,30.0,160,7
16,Osasuna,0,48.0,4.0,0.0,2023-01-09,16,24,16,16,0,60.0,160,8
16,Rayo_Vallecano,1,44.0,2.0,1.0,2023-01-08,16,23,23,20,3,48.0,160,9
16,Mallorca,1,61.0,2.0,0.0,2023-01-07,16,22,14,15,-1,67.0,160,10
16,Valencia,0,50.0,4.0,2.0,2023-01-06,16,19,23,18,5,58.0,160,11
16,Girona,2,37.0,0.0,0.0,2023-01-07,16,18,24,26,-2,37.0,160,12
16,Valladolid,0,34.0,2.0,0.0,2023-01-07,16,17,13,24,-11,40.0,160,13
16,Almeria,0,48.0,2.0,2.0,2023-01-08,16,17,17,25,-8,50.0,160,14
16,Getafe,1,48.0,6.0,4.0,2023-01-08,16,17,15,22,-7,58.0,160,15
16,Celta_Vigo,1,34.0,3.0,0.0,2023-01-06,16,16,16,27,-11,43.0,160,16
16,Sevilla,2,63.0,7.0,2.0,2023-01-08,16,15,16,24,-8,80.0,160,17
16,Cadiz,1,48.0,5.0,3.0,2023-01-06,16,15,11,27,-16,57.0,160,18
16,Espanyol,2,38.0,5.0,1.0,2023-01-07,16,14,19,25,-6,51.0,160,19
16,Elche,0,50.0,6.0,1.0,2023-01-06,16,4,10,34,-24,66.0,160,20
17,Real_Sociedad,3,47.0,1.0,0.0,2023-01-14,17,35,26,18,8,50.0,168,1
17,Villarreal,1,39.0,1.0,1.0,2023-01-13,17,28,20,13,7,40.0,168,2
17,Atletico_Madrid,1,52.0,5.0,3.0,2023-01-15,17,28,24,16,8,61.0,168,3
17,Osasuna,1,50.0,4.0,0.0,2023-01-14,17,27,17,16,1,62.0,168,4
17,Athletic_Club,1,28.0,2.0,0.0,2023-01-14,17,26,25,17,8,34.0,168,5
17,Rayo_Vallecano,1,46.0,2.0,1.0,2023-01-14,17,26,24,20,4,50.0,168,6
17,Mallorca,0,64.0,2.0,0.0,2023-01-14,17,22,14,16,-2,70.0,168,7
17,Girona,2,40.0,0.0,0.0,2023-01-14,17,21,26,27,-1,40.0,168,8
17,Almeria,1,52.0,2.0,2.0,2023-01-15,17,18,18,26,-8,54.0,168,9
17,Espanyol,2,41.0,5.0,1.0,2023-01-15,17,17,21,26,-5,54.0,168,10
17,Valladolid,0,36.0,2.0,0.0,2023-01-14,17,17,13,25,-12,42.0,168,11
17,Celta_Vigo,1,34.0,3.0,0.0,2023-01-13,17,17,17,28,-11,43.0,168,12
17,Getafe,1,50.0,6.0,4.0,2023-01-15,17,17,16,24,-8,60.0,168,13
17,Cadiz,1,51.0,5.0,3.0,2023-01-16,17,16,12,28,-16,60.0,168,14
17,Sevilla,1,64.0,7.0,2.0,2023-01-14,17,15,17,26,-9,81.0,168,15
17,Elche,1,52.0,6.0,1.0,2023-01-16,17,5,11,35,-24,68.0,168,16
18,Barcelona,1,44.0,4.0,3.0,2023-01-22,17,44,36,6,30,50.0,178,1
18,Real_Madrid,2,27.0,1.0,1.0,2023-01-22,17,41,38,16,22,28.0,178,2
18,Real_Sociedad,2,47.0,1.0,0.0,2023-01-21,18,38,28,18,10,50.0,178,3
18,Villarreal,1,44.0,1.0,1.0,2023-01-22,18,31,21,13,8,45.0,178,4
18,Atletico_Madrid,3,53.0,5.0,3.0,2023-01-21,18,31,27,16,11,62.0,178,5
18,Real_Betis,0,38.0,8.0,2.0,2023-01-21,17,28,19,14,5,58.0,178,6
18,Osasuna,1,51.0,4.0,0.0,2023-01-22,18,28,18,17,1,63.0,178,7
18,Athletic_Club,0,31.0,2.0,0.0,2023-01-22,18,26,25,19,6,37.0,178,8
18,Rayo_Vallecano,0,46.0,2.0,1.0,2023-01-21,18,26,24,22,2,50.0,178,9
18,Mallorca,1,66.0,2.0,0.0,2023-01-20,18,25,15,16,-1,72.0,178,10
18,Girona,0,45.0,1.0,1.0,2023-01-22,18,21,26,28,-2,46.0,178,11
18,Valencia,2,52.0,4.0,2.0,2023-01-23,17,20,25,20,5,60.0,178,12
18,Espanyol,1,44.0,5.0,1.0,2023-01-21,18,20,22,26,-4,57.0,178,13
18,Almeria,2,53.0,2.0,2.0,2023-01-23,18,19,20,28,-8,55.0,178,14
18,Sevilla,1,65.0,7.0,2.0,2023-01-21,18,18,18,26,-8,82.0,178,15
18,Valladolid,0,37.0,2.0,0.0,2023-01-21,18,17,13,28,-15,43.0,178,16
18,Getafe,0,52.0,6.0,4.0,2023-01-22,18,17,16,25,-9,62.0,178,17
18,Celta_Vigo,0,37.0,3.0,0.0,2023-01-20,18,17,17,29,-12,46.0,178,18
18,Cadiz,0,55.0,6.0,4.0,2023-01-21,18,16,12,29,-17,65.0,178,19
18,Elche,1,54.0,6.0,1.0,2023-01-22,18,6,12,36,-24,70.0,178,20
19,Barcelona,1,47.0,4.0,3.0,2023-01-28,18,47,37,6,31,53.0,188,1
19,Real_Madrid,0,28.0,1.0,1.0,2023-01-29,18,42,38,16,22,29.0,188,2
19,Real_Sociedad,0,51.0,1.0,0.0,2023-01-29,19,39,28,18,10,54.0,188,3
19,Atletico_Madrid,1,53.0,5.0,3.0,2023-01-29,19,34,28,16,12,62.0,188,4
19,Real_Betis,1,40.0,8.0,2.0,2023-01-28,18,31,20,14,6,60.0,188,5
19,Villarreal,0,46.0,1.0,1.0,2023-01-30,19,31,21,14,7,47.0,188,6
19,Rayo_Vallecano,1,49.0,2.0,1.0,2023-01-30,19,29,25,22,3,53.0,188,7
19,Osasuna,0,52.0,4.0,0.0,2023-01-29,19,28,18,18,0,64.0,188,8
19,Athletic_Club,0,33.0,2.0,0.0,2023-01-29,19,26,25,20,5,39.0,188,9
19,Mallorca,0,68.0,2.0,0.0,2023-01-28,19,25,15,18,-3,74.0,188,10
19,Almeria,3,56.0,2.0,2.0,2023-01-27,19,22,23,29,-6,58.0,188,11
19,Girona,0,47.0,1.0,1.0,2023-01-28,19,21,26,29,-3,48.0,188,12
19,Sevilla,3,66.0,7.0,2.0,2023-01-28,19,21,21,26,-5,83.0,188,13
19,Valladolid,1,40.0,2.0,0.0,2023-01-29,19,20,14,28,-14,46.0,188,14
19,Espanyol,1,47.0,5.0,1.0,2023-01-27,19,20,23,29,-6,60.0,188,15
19,Valencia,0,53.0,4.0,2.0,2023-01-29,18,20,25,21,4,61.0,188,16
19,Celta_Vigo,1,39.0,3.0,0.0,2023-01-29,19,20,18,29,-11,48.0,188,17
19,Cadiz,2,57.0,6.0,4.0,2023-01-28,19,19,14,29,-15,67.0,188,18
19,Getafe,0,56.0,6.0,4.0,2023-01-28,19,17,16,26,-10,66.0,188,19
19,Elche,0,57.0,7.0,1.0,2023-01-28,19,6,12,39,-27,76.0,188,20
17,Barcelona,2,47.0,4.0,3.0,2023-02-01,19,50,39,7,32,53.0,190,1
17,Real_Madrid,2,31.0,1.0,1.0,2023-02-02,19,45,40,16,24,32.0,190,2
17,Real_Betis,1,43.0,9.0,2.0,2023-02-01,19,31,21,16,5,66.0,190,3
17,Valencia,0,54.0,5.0,2.0,2023-02-02,19,20,25,23,2,65.0,190,4
20,Barcelona,3,47.0,4.0,3.0,2023-02-05,20,53,42,7,35,53.0,200,1
20,Real_Madrid,0,36.0,1.0,1.0,2023-02-05,20,45,40,17,23,37.0,200,2
20,Real_Sociedad,0,55.0,1.0,0.0,2023-02-05,20,39,28,19,9,58.0,200,3
20,Atletico_Madrid,1,56.0,5.0,3.0,2023-02-04,20,35,29,17,12,65.0,200,4
20,Rayo_Vallecano,2,52.0,2.0,1.0,2023-02-06,20,32,27,22,5,56.0,200,5
20,Real_Betis,3,45.0,10.0,2.0,2023-02-04,20,31,24,20,4,71.0,200,6
20,Villarreal,1,48.0,1.0,1.0,2023-02-04,20,31,22,17,5,49.0,200,7
20,Athletic_Club,4,35.0,3.0,1.0,2023-02-03,20,29,29,21,8,42.0,200,8
20,Osasuna,1,57.0,5.0,1.0,2023-02-04,20,29,19,19,0,70.0,200,9
20,Mallorca,1,73.0,2.0,0.0,2023-02-05,20,28,16,18,-2,79.0,200,10
20,Girona,1,48.0,1.0,1.0,2023-02-05,20,24,27,29,-2,49.0,200,11
20,Valladolid,1,45.0,2.0,0.0,2023-02-05,20,23,15,28,-13,51.0,200,12
20,Celta_Vigo,4,42.0,3.0,0.0,2023-02-04,20,23,22,32,-10,51.0,200,13
20,Almeria,0,59.0,2.0,2.0,2023-02-06,20,22,23,31,-8,61.0,200,14
20,Sevilla,0,68.0,7.0,2.0,2023-02-05,20,21,21,29,-8,85.0,200,15
20,Espanyol,1,50.0,6.0,2.0,2023-02-04,20,21,24,30,-6,64.0,200,16
20,Valencia,0,58.0,5.0,2.0,2023-02-05,20,20,25,24,1,69.0,200,17
20,Cadiz,1,58.0,6.0,4.0,2023-02-03,20,19,15,33,-18,68.0,200,18
20,Getafe,1,61.0,6.0,4.0,2023-02-04,20,18,17,27,-10,71.0,200,19
20,Elche,3,61.0,7.0,1.0,2023-02-04,20,9,15,40,-25,80.0,200,20
21,Barcelona,1,51.0,4.0,3.0,2023-02-12,21,56,43,7,36,57.0,210,1
21,Real_Madrid,4,37.0,1.0,1.0,2023-02-15,21,48,44,17,27,38.0,210,2
21,Real_Sociedad,3,56.0,1.0,0.0,2023-02-13,21,42,31,21,10,59.0,210,3
21,Atletico_Madrid,1,58.0,6.0,3.0,2023-02-12,21,38,30,17,13,70.0,210,4
21,Real_Betis,3,48.0,10.0,2.0,2023-02-11,21,34,27,22,5,74.0,210,5
21,Rayo_Vallecano,1,56.0,2.0,1.0,2023-02-12,21,33,28,23,5,60.0,210,6
21,Athletic_Club,2,37.0,3.0,1.0,2023-02-11,21,32,31,22,9,44.0,210,7
21,Villarreal,0,52.0,1.0,1.0,2023-02-12,21,31,22,18,4,53.0,210,8
21,Osasuna,0,60.0,5.0,1.0,2023-02-12,21,30,19,19,0,73.0,210,9
21,Mallorca,0,75.0,2.0,0.0,2023-02-11,21,28,16,20,-4,81.0,210,10
21,Girona,0,52.0,1.0,1.0,2023-02-10,21,24,27,31,-4,53.0,210,11
21,Sevilla,2,72.0,7.0,2.0,2023-02-11,21,24,23,29,-6,89.0,210,12
21,Valladolid,0,46.0,2.0,0.0,2023-02-12,21,24,15,28,-13,52.0,210,13
21,Celta_Vigo,0,44.0,3.0,0.0,2023-02-12,21,23,22,33,-11,53.0,210,14
21,Almeria,2,61.0,2.0,2.0,2023-02-11,21,22,25,34,-9,63.0,210,15
21,Cadiz,2,62.0,6.0,4.0,2023-02-10,21,22,17,33,-16,72.0,210,16
21,Espanyol,2,54.0,7.0,3.0,2023-02-13,21,21,26,33,-7,69.0,210,17
21,Valencia,1,60.0,5.0,2.0,2023-02-11,21,20,26,26,0,71.0,210,18
21,Getafe,1,65.0,7.0,5.0,2023-02-12,21,19,18,28,-10,76.0,210,19
21,Elche,0,64.0,7.0,1.0,2023-02-15,21,9,15,44,-29,83.0,210,20
22,Barcelona,2,53.0,4.0,3.0,2023-02-19,22,59,45,7,38,59.0,220,1
22,Real_Madrid,2,39.0,1.0,1.0,2023-02-18,22,51,46,17,29,40.0,220,2
22,Real_Sociedad,1,59.0,1.0,0.0,2023-02-18,22,43,32,22,10,62.0,220,3
22,Atletico_Madrid,1,60.0,6.0,3.0,2023-02-19,22,41,31,17,14,72.0,220,4
22,Real_Betis,2,51.0,10.0,2.0,2023-02-18,22,37,29,23,6,77.0,220,5
22,Rayo_Vallecano,1,60.0,2.0,1.0,2023-02-19,22,34,29,24,5,64.0,220,6
22,Athletic_Club,0,40.0,3.0,1.0,2023-02-19,22,32,31,23,8,47.0,220,7
22,Mallorca,4,80.0,2.0,0.0,2023-02-18,22,31,20,22,-2,86.0,220,8
22,Villarreal,2,52.0,2.0,1.0,2023-02-18,22,31,24,22,2,56.0,220,9
22,Osasuna,0,63.0,5.0,1.0,2023-02-18,22,30,19,21,-2,76.0,220,10
22,Girona,6,53.0,1.0,1.0,2023-02-17,22,27,33,33,0,54.0,220,11
22,Sevilla,1,73.0,7.0,2.0,2023-02-19,22,25,24,30,-6,90.0,220,12
22,Espanyol,1,57.0,7.0,3.0,2023-02-19,22,24,27,33,-6,72.0,220,13
22,Valladolid,1,51.0,2.0,0.0,2023-02-18,22,24,16,30,-14,57.0,220,14
22,Celta_Vigo,1,49.0,4.0,1.0,2023-02-18,22,24,23,34,-11,59.0,220,15
22,Almeria,2,62.0,2.0,2.0,2023-02-17,22,22,27,40,-13,64.0,220,16
22,Cadiz,0,65.0,6.0,4.0,2023-02-19,22,22,17,35,-18,75.0,220,17
22,Getafe,1,71.0,7.0,5.0,2023-02-20,22,22,19,28,-9,82.0,220,18
22,Valencia,0,61.0,5.0,2.0,2023-02-20,22,20,26,27,-1,72.0,220,19
22,Elche,0,66.0,8.0,2.0,2023-02-19,22,9,15,45,-30,86.0,220,20
23,Barcelona,0,56.0,4.0,3.0,2023-02-26,23,59,45,8,37,62.0,230,1
23,Real_Madrid,1,42.0,1.0,1.0,2023-02-25,23,52,47,18,29,43.0,230,2
23,Real_Sociedad,0,62.0,1.0,0.0,2023-02-25,23,43,32,23,9,65.0,230,3
23,Atletico_Madrid,1,63.0,7.0,3.0,2023-02-25,23,42,32,18,14,78.0,230,4
23,Real_Betis,3,52.0,10.0,2.0,2023-02-24,23,40,32,25,7,78.0,230,5
23,Rayo_Vallecano,0,64.0,3.0,2.0,2023-02-25,23,34,29,25,4,69.0,230,6
23,Villarreal,2,52.0,2.0,1.0,2023-02-27,23,34,26,23,3,56.0,230,7
23,Osasuna,3,65.0,5.0,1.0,2023-02-26,23,33,22,23,-1,78.0,230,8
23,Athletic_Club,2,45.0,3.0,1.0,2023-02-26,23,32,33,26,7,52.0,230,9
23,Mallorca,1,82.0,2.0,0.0,2023-02-25,23,31,21,24,-3,88.0,230,10
23,Girona,3,58.0,1.0,1.0,2023-02-26,23,30,36,35,1,59.0,230,11
23,Espanyol,2,59.0,7.0,3.0,2023-02-25,23,27,29,34,-5,74.0,230,12
23,Celta_Vigo,3,50.0,4.0,1.0,2023-02-26,23,27,26,34,-8,60.0,230,13
23,Almeria,1,65.0,2.0,2.0,2023-02-26,23,25,28,40,-12,67.0,230,14
23,Sevilla,2,77.0,8.0,2.0,2023-02-26,23,25,26,33,-7,97.0,230,15
23,Cadiz,1,68.0,6.0,4.0,2023-02-25,23,25,18,35,-17,78.0,230,16
23,Valladolid,0,54.0,3.0,0.0,2023-02-26,23,24,16,33,-17,63.0,230,17
23,Valencia,1,67.0,5.0,2.0,2023-02-25,23,23,27,27,0,78.0,230,18
23,Getafe,1,72.0,7.0,5.0,2023-02-27,23,22,20,30,-10,83.0,230,19
23,Elche,2,70.0,10.0,3.0,2023-02-24,23,9,17,48,-31,94.0,230,20
24,Barcelona,1,56.0,5.0,3.0,2023-03-05,24,62,46,8,38,65.0,240,1
24,Real_Madrid,0,46.0,1.0,1.0,2023-03-05,24,53,47,18,29,47.0,240,2
24,Atletico_Madrid,6,64.0,7.0,3.0,2023-03-04,24,45,38,19,19,79.0,240,3
24,Real_Sociedad,0,62.0,1.0,0.0,2023-03-03,24,44,32,23,9,65.0,240,4
24,Real_Betis,0,55.0,10.0,2.0,2023-03-05,24,41,32,25,7,81.0,240,5
24,Villarreal,2,56.0,2.0,1.0,2023-03-04,24,37,28,23,5,60.0,240,6
24,Rayo_Vallecano,0,65.0,3.0,2.0,2023-03-05,24,35,29,25,4,70.0,240,7
24,Osasuna,0,65.0,5.0,1.0,2023-03-06,24,34,22,23,-1,78.0,240,8
24,Athletic_Club,0,45.0,4.0,1.0,2023-03-05,24,33,33,26,7,55.0,240,9
24,Mallorca,0,85.0,2.0,0.0,2023-03-04,24,31,21,25,-4,91.0,240,10
24,Girona,2,62.0,1.0,1.0,2023-03-04,24,30,38,38,0,63.0,240,11
24,Celta_Vigo,0,52.0,4.0,1.0,2023-03-06,24,28,26,34,-8,62.0,240,12
24,Espanyol,1,61.0,7.0,3.0,2023-03-05,24,27,30,36,-6,76.0,240,13
24,Valladolid,2,57.0,3.0,0.0,2023-03-05,24,27,18,34,-16,66.0,240,14
24,Cadiz,0,69.0,6.0,4.0,2023-03-03,24,26,18,35,-17,79.0,240,15
24,Almeria,0,68.0,2.0,2.0,2023-03-04,24,25,28,42,-14,70.0,240,16
24,Sevilla,1,81.0,9.0,3.0,2023-03-04,24,25,27,39,-12,102.0,240,17
24,Getafe,3,77.0,7.0,5.0,2023-03-04,24,25,23,32,-9,88.0,240,18
24,Valencia,0,67.0,5.0,2.0,2023-03-05,24,23,27,28,-1,78.0,240,19
24,Elche,1,73.0,10.0,3.0,2023-03-04,24,12,18,48,-30,97.0,240,20
25,Barcelona,1,57.0,5.0,3.0,2023-03-12,25,65,47,8,39,66.0,250,1
25,Real_Madrid,3,49.0,1.0,1.0,2023-03-11,25,56,50,19,31,50.0,250,2
25,Atletico_Madrid,1,67.0,7.0,3.0,2023-03-13,25,48,39,19,20,82.0,250,3
25,Real_Sociedad,1,64.0,2.0,0.0,2023-03-12,25,45,33,24,9,70.0,250,4
25,Real_Betis,1,57.0,10.0,2.0,2023-03-12,25,42,33,26,7,83.0,250,5
25,Villarreal,1,59.0,2.0,1.0,2023-03-12,25,38,29,24,5,63.0,250,6
25,Rayo_Vallecano,0,68.0,3.0,2.0,2023-03-11,25,35,29,28,1,73.0,250,7
25,Osasuna,0,70.0,5.0,1.0,2023-03-11,25,34,22,24,-2,83.0,250,8
25,Athletic_Club,0,47.0,4.0,1.0,2023-03-12,25,33,33,27,6,57.0,250,9
25,Mallorca,1,87.0,2.0,0.0,2023-03-12,25,32,22,26,-4,93.0,250,10
25,Celta_Vigo,3,54.0,4.0,1.0,2023-03-11,25,31,29,34,-5,64.0,250,11
25,Girona,0,64.0,1.0,1.0,2023-03-13,25,30,38,39,-1,65.0,250,12
25,Sevilla,2,86.0,9.0,3.0,2023-03-12,25,28,29,40,-11,107.0,250,13
25,Valladolid,1,63.0,5.0,2.0,2023-03-11,25,28,19,35,-16,74.0,250,14
25,Espanyol,1,63.0,7.0,3.0,2023-03-11,25,27,31,39,-8,78.0,250,15
25,Cadiz,2,73.0,7.0,4.0,2023-03-10,25,27,20,37,-17,86.0,250,16
25,Valencia,1,69.0,5.0,2.0,2023-03-11,25,26,28,28,0,80.0,250,17
25,Getafe,2,82.0,8.0,6.0,2023-03-10,25,26,25,34,-9,94.0,250,18
25,Almeria,1,72.0,2.0,2.0,2023-03-12,25,25,29,44,-15,74.0,250,19
25,Elche,1,76.0,10.0,3.0,2023-03-11,25,13,19,49,-30,100.0,250,20
26,Barcelona,2,61.0,5.0,3.0,2023-03-19,26,68,49,9,40,70.0,260,1
26,Real_Madrid,1,52.0,1.0,1.0,2023-03-19,26,56,51,21,30,53.0,260,2
26,Atletico_Madrid,3,69.0,7.0,3.0,2023-03-18,26,51,42,19,23,84.0,260,3
26,Real_Sociedad,2,66.0,2.0,0.0,2023-03-19,26,48,35,24,11,72.0,260,4
26,Real_Betis,1,58.0,10.0,2.0,2023-03-19,26,45,34,26,8,84.0,260,5
26,Villarreal,3,61.0,2.0,1.0,2023-03-19,26,41,32,24,8,65.0,260,6
26,Athletic_Club,3,49.0,4.0,1.0,2023-03-17,26,36,36,28,8,59.0,260,7
26,Rayo_Vallecano,2,70.0,3.0,2.0,2023-03-18,26,36,31,30,1,75.0,260,8
26,Osasuna,0,73.0,5.0,1.0,2023-03-19,26,34,22,27,-5,86.0,260,9
26,Celta_Vigo,3,56.0,4.0,1.0,2023-03-18,26,34,32,35,-3,66.0,260,10
26,Mallorca,0,89.0,2.0,0.0,2023-03-19,26,32,22,27,-5,95.0,260,11
26,Girona,2,66.0,1.0,1.0,2023-03-18,26,31,40,41,-1,67.0,260,12
26,Getafe,2,86.0,8.0,6.0,2023-03-19,26,29,27,34,-7,98.0,260,13
26,Sevilla,0,88.0,9.0,3.0,2023-03-19,26,28,29,42,-13,109.0,260,14
26,Cadiz,1,77.0,7.0,4.0,2023-03-18,26,28,21,38,-17,90.0,260,15
26,Valladolid,1,65.0,5.0,2.0,2023-03-17,26,28,20,38,-18,76.0,260,16
26,Espanyol,1,65.0,7.0,3.0,2023-03-18,26,27,32,42,-10,80.0,260,17
26,Valencia,0,69.0,5.0,2.0,2023-03-18,26,26,28,31,-3,80.0,260,18
26,Almeria,1,73.0,2.0,2.0,2023-03-18,26,26,30,45,-15,75.0,260,19
26,Elche,0,77.0,10.0,3.0,2023-03-19,26,13,19,51,-32,101.0,260,20
27,Barcelona,4,64.0,5.0,3.0,2023-04-01,27,71,53,9,44,73.0,270,1
27,Real_Madrid,6,52.0,1.0,1.0,2023-04-02,27,59,57,21,36,53.0,270,2
27,Atletico_Madrid,1,70.0,7.0,3.0,2023-04-02,27,54,43,19,24,85.0,270,3
27,Real_Sociedad,0,69.0,2.0,0.0,2023-04-02,27,48,35,26,9,75.0,270,4
27,Real_Betis,0,60.0,10.0,2.0,2023-04-02,27,45,34,27,7,86.0,270,5
27,Villarreal,2,66.0,3.0,2.0,2023-04-02,27,44,34,24,10,71.0,270,6
27,Athletic_Club,0,49.0,4.0,1.0,2023-04-01,27,37,36,28,8,59.0,270,7
27,Rayo_Vallecano,1,73.0,3.0,2.0,2023-04-03,27,37,32,31,1,78.0,270,8
27,Osasuna,0,76.0,5.0,1.0,2023-03-31,27,35,22,27,-5,89.0,270,9
27,Celta_Vigo,2,59.0,4.0,1.0,2023-04-02,27,35,34,37,-3,69.0,270,10
27,Girona,2,70.0,1.0,1.0,2023-04-01,27,34,42,42,0,71.0,270,11
27,Mallorca,0,95.0,3.0,0.0,2023-03-31,27,33,22,27,-5,104.0,270,12
27,Sevilla,2,92.0,9.0,3.0,2023-04-01,27,31,31,42,-11,113.0,270,13
27,Getafe,0,86.0,8.0,6.0,2023-04-01,27,30,27,34,-7,98.0,270,14
27,Cadiz,0,80.0,7.0,4.0,2023-04-01,27,28,21,40,-19,93.0,270,15
27,Valladolid,0,66.0,5.0,2.0,2023-04-02,27,28,20,44,-24,77.0,270,16
27,Almeria,2,78.0,2.0,2.0,2023-04-02,27,27,32,47,-15,80.0,270,17
27,Valencia,1,71.0,5.0,2.0,2023-04-03,27,27,29,32,-3,82.0,270,18
27,Espanyol,1,67.0,8.0,3.0,2023-04-01,27,27,33,44,-11,85.0,270,19
27,Elche,0,77.0,10.0,3.0,2023-04-01,27,13,19,55,-36,101.0,270,20
28,Barcelona,0,64.0,5.0,3.0,2023-04-10,28,72,53,9,44,73.0,280,1
28,Real_Madrid,2,52.0,1.0,1.0,2023-04-08,28,59,59,24,35,53.0,280,2
28,Atletico_Madrid,2,70.0,7.0,3.0,2023-04-09,28,57,45,20,25,85.0,280,3
28,Real_Sociedad,2,71.0,2.0,0.0,2023-04-08,28,51,37,26,11,77.0,280,4
28,Villarreal,3,69.0,3.0,2.0,2023-04-08,28,47,37,26,11,74.0,280,5
28,Real_Betis,0,63.0,12.0,2.0,2023-04-09,28,45,34,29,5,95.0,280,6
28,Athletic_Club,2,53.0,4.0,1.0,2023-04-08,28,40,38,29,9,63.0,280,7
28,Osasuna,2,77.0,5.0,1.0,2023-04-08,28,38,24,28,-4,90.0,280,8
28,Rayo_Vallecano,1,73.0,4.0,2.0,2023-04-09,28,37,33,33,0,81.0,280,9
28,Celta_Vigo,2,61.0,4.0,1.0,2023-04-07,28,36,36,39,-3,71.0,280,10
28,Girona,0,72.0,1.0,1.0,2023-04-10,28,35,42,42,0,73.0,280,11
28,Mallorca,3,100.0,3.0,0.0,2023-04-09,28,34,25,30,-5,109.0,280,12
28,Sevilla,2,98.0,11.0,4.0,2023-04-07,28,32,33,44,-11,123.0,280,13
28,Cadiz,2,82.0,7.0,4.0,2023-04-09,28,31,23,40,-17,95.0,280,14
28,Almeria,2,81.0,2.0,2.0,2023-04-09,28,30,34,48,-14,83.0,280,15
28,Getafe,0,87.0,8.0,6.0,2023-04-08,28,30,27,36,-9,99.0,280,16
28,Valladolid,3,69.0,5.0,2.0,2023-04-09,28,29,23,47,-24,80.0,280,17
28,Valencia,1,73.0,5.0,2.0,2023-04-09,28,27,30,34,-4,84.0,280,18
28,Espanyol,1,73.0,9.0,4.0,2023-04-08,28,27,34,46,-12,92.0,280,19
28,Elche,1,80.0,10.0,3.0,2023-04-08,28,13,20,57,-37,104.0,280,20
29,Barcelona,0,65.0,5.0,3.0,2023-04-16,29,73,53,9,44,74.0,290,1
29,Real_Madrid,2,52.0,1.0,1.0,2023-04-15,29,62,61,24,37,53.0,290,2
29,Atletico_Madrid,2,72.0,7.0,3.0,2023-04-16,29,60,47,21,26,87.0,290,3
29,Real_Sociedad,0,73.0,2.0,0.0,2023-04-15,29,51,37,28,9,79.0,290,4
29,Real_Betis,3,65.0,12.0,2.0,2023-04-15,29,48,37,30,7,97.0,290,5
29,Villarreal,1,70.0,3.0,2.0,2023-04-15,29,47,38,28,10,75.0,290,6
29,Athletic_Club,2,58.0,4.0,1.0,2023-04-15,29,43,40,29,11,68.0,290,7
29,Rayo_Vallecano,2,75.0,4.0,2.0,2023-04-14,29,40,35,34,1,83.0,290,8
29,Girona,2,75.0,1.0,1.0,2023-04-16,29,38,44,42,2,76.0,290,9
29,Osasuna,1,80.0,5.0,1.0,2023-04-14,29,38,25,30,-5,93.0,290,10
29,Mallorca,1,101.0,3.0,0.0,2023-04-17,29,37,26,30,-4,110.0,290,11
29,Celta_Vigo,0,63.0,5.0,2.0,2023-04-17,29,36,36,40,-4,74.0,290,12
29,Sevilla,2,102.0,11.0,4.0,2023-04-16,29,35,35,44,-9,127.0,290,13
29,Valladolid,2,75.0,5.0,2.0,2023-04-15,29,32,25,48,-23,86.0,290,14
29,Getafe,0,89.0,8.0,6.0,2023-04-16,29,31,27,36,-9,101.0,290,15
29,Cadiz,0,83.0,7.0,4.0,2023-04-15,29,31,23,42,-19,96.0,290,16
