gameweek,team,goals,yellow_cards,red_cards,second_yellow_cards,date_of_match,matches_played,points,goals_for,goals_against,goal_difference,fairplay,index,rank
15,Getafe,0,63.0,4.0,3.0,2023-12-01,15,19,17,20,-3,69.0,149,10
15,Rayo_Vallecano,0,43.0,2.0,1.0,2023-12-02,15,19,16,22,-6,47.0,149,11
15,Villarreal,1,44.0,3.0,1.0,2023-12-03,15,16,22,26,-4,51.0,149,12
15,Alaves,0,33.0,1.0,0.0,2023-12-03,15,16,14,19,-5,36.0,149,13
15,Osasuna,1,34.0,3.0,0.0,2023-12-02,15,15,17,25,-8,43.0,149,14
15,Sevilla,1,41.0,3.0,0.0,2023-12-03,14,13,20,20,0,50.0,149,15
15,Cadiz,1,48.0,5.0,0.0,2023-12-04,15,12,12,22,-10,63.0,149,16
15,Mallorca,0,43.0,2.0,1.0,2023-12-03,15,11,13,20,-7,47.0,149,17
15,Celta_Vigo,1,27.0,3.0,2.0,2023-12-04,15,9,15,25,-10,32.0,149,18
15,Granada,0,41.0,2.0,0.0,2023-12-02,15,7,19,35,-16,47.0,149,19
15,Almeria,0,34.0,1.0,1.0,2023-12-03,15,4,16,37,-21,35.0,149,20
16,Girona,4,37.0,0.0,0.0,2023-12-10,16,41,38,20,18,37.0,159,1
16,Real_Madrid,1,29.0,1.0,0.0,2023-12-09,16,39,34,10,24,32.0,159,2
16,Barcelona,2,39.0,1.0,0.0,2023-12-10,16,34,30,18,12,42.0,159,3
16,Atletico_Madrid,2,33.0,1.0,1.0,2023-12-10,15,34,32,14,18,34.0,159,4
16,Real_Sociedad,3,42.0,0.0,0.0,2023-12-09,16,29,29,18,11,42.0,159,5
16,Athletic_Club,1,41.0,2.0,1.0,2023-12-11,16,29,31,19,12,45.0,159,6
16,Real_Betis,1,33.0,2.0,0.0,2023-12-09,16,26,19,17,2,39.0,159,7
16,Las_Palmas,1,37.0,1.0,1.0,2023-12-09,16,24,14,13,1,38.0,159,8
16,Getafe,1,65.0,5.0,3.0,2023-12-08,16,22,18,20,-2,74.0,159,9
16,Rayo_Vallecano,0,46.0,2.0,1.0,2023-12-11,16,20,16,22,-6,50.0,159,10
16,Valencia,0,34.0,3.0,2.0,2023-12-08,16,19,17,21,-4,39.0,159,11
16,Villarreal,0,46.0,3.0,1.0,2023-12-09,16,16,22,29,-7,53.0,159,12
16,Osasuna,1,36.0,3.0,0.0,2023-12-10,16,16,18,26,-8,45.0,159,13
16,Alaves,0,36.0,1.0,0.0,2023-12-09,16,16,14,20,-6,39.0,159,14
16,Mallorca,1,45.0,2.0,1.0,2023-12-09,16,14,14,20,-6,49.0,159,15
16,Sevilla,0,43.0,3.0,0.0,2023-12-09,15,13,20,21,-1,52.0,159,16
16,Cadiz,1,49.0,5.0,0.0,2023-12-10,16,13,13,23,-10,64.0,159,17
16,Celta_Vigo,0,27.0,3.0,2.0,2023-12-11,16,10,15,25,-10,32.0,159,18
16,Granada,1,41.0,2.0,0.0,2023-12-11,16,8,20,36,-16,47.0,159,19
16,Almeria,1,34.0,1.0,1.0,2023-12-10,16,4,17,39,-22,35.0,159,20
17,Girona,3,37.0,0.0,0.0,2023-12-18,17,44,41,20,21,37.0,169,1
17,Real_Madrid,4,31.0,1.0,0.0,2023-12-17,17,42,38,11,27,34.0,169,2
17,Barcelona,1,41.0,1.0,0.0,2023-12-16,17,35,31,19,12,44.0,169,3
17,Atletico_Madrid,0,34.0,1.0,1.0,2023-12-16,16,34,32,16,16,35.0,169,4
17,Athletic_Club,2,41.0,2.0,1.0,2023-12-16,17,32,33,19,14,45.0,169,5
17,Real_Sociedad,0,45.0,0.0,0.0,2023-12-17,17,30,29,18,11,45.0,169,6
17,Real_Betis,0,37.0,2.0,0.0,2023-12-17,17,27,19,17,2,43.0,169,7
17,Las_Palmas,1,38.0,1.0,1.0,2023-12-17,17,25,15,14,1,39.0,169,8
17,Getafe,3,68.0,5.0,3.0,2023-12-16,17,25,21,20,1,77.0,169,9
17,Valencia,1,35.0,3.0,2.0,2023-12-16,17,20,18,22,-4,40.0,169,10
17,Rayo_Vallecano,0,49.0,2.0,1.0,2023-12-15,17,20,16,23,-7,53.0,169,11
17,Osasuna,1,38.0,3.0,0.0,2023-12-15,17,19,19,26,-7,47.0,169,12
17,Alaves,0,37.0,1.0,0.0,2023-12-18,17,16,14,23,-9,40.0,169,13
17,Villarreal,1,49.0,3.0,1.0,2023-12-17,17,16,23,33,-10,56.0,169,14
17,Mallorca,0,46.0,2.0,1.0,2023-12-17,17,15,14,20,-6,50.0,169,15
17,Cadiz,1,52.0,5.0,0.0,2023-12-17,17,14,14,24,-10,67.0,169,16
17,Sevilla,0,46.0,3.0,0.0,2023-12-16,16,13,20,24,-4,55.0,169,17
17,Celta_Vigo,1,33.0,4.0,2.0,2023-12-16,17,13,16,25,-9,41.0,169,18
17,Granada,0,43.0,2.0,0.0,2023-12-16,17,8,20,37,-17,49.0,169,19
17,Almeria,0,37.0,1.0,1.0,2023-12-17,17,5,17,39,-22,38.0,169,20
18,Real_Madrid,1,32.0,2.0,0.0,2023-12-21,18,45,39,11,28,38.0,179,1
18,Girona,1,39.0,0.0,0.0,2023-12-21,18,45,42,21,21,39.0,179,2
18,Barcelona,3,44.0,1.0,0.0,2023-12-20,18,38,34,21,13,47.0,179,3
18,Athletic_Club,1,42.0,2.0,1.0,2023-12-20,18,35,34,19,15,46.0,179,4
18,Atletico_Madrid,3,37.0,2.0,2.0,2023-12-19,17,35,35,19,16,39.0,179,5
18,Real_Sociedad,0,46.0,0.0,0.0,2023-12-21,18,31,29,18,11,46.0,179,6
18,Real_Betis,1,39.0,2.0,0.0,2023-12-21,18,28,20,18,2,45.0,179,7
18,Getafe,3,71.0,5.0,3.0,2023-12-19,18,26,24,23,1,80.0,179,8
18,Las_Palmas,0,41.0,1.0,1.0,2023-12-20,18,25,15,15,0,42.0,179,9
18,Valencia,1,40.0,4.0,2.0,2023-12-19,18,23,19,22,-3,48.0,179,10
18,Rayo_Vallecano,0,51.0,2.0,1.0,2023-12-19,18,20,16,24,-8,55.0,179,11
18,Villarreal,3,51.0,3.0,1.0,2023-12-20,18,19,26,35,-9,58.0,179,12
18,Osasuna,2,39.0,3.0,0.0,2023-12-21,18,19,21,29,-8,48.0,179,13
18,Mallorca,3,49.0,2.0,1.0,2023-12-21,18,18,17,22,-5,53.0,179,14
18,Alaves,0,40.0,1.0,0.0,2023-12-21,18,16,14,24,-10,43.0,179,15
18,Sevilla,3,47.0,3.0,0.0,2023-12-19,17,16,23,24,-1,56.0,179,16
18,Cadiz,0,55.0,5.0,0.0,2023-12-21,18,15,14,24,-10,70.0,179,17
18,Celta_Vigo,2,37.0,4.0,2.0,2023-12-20,18,13,18,28,-10,45.0,179,18
18,Granada,0,45.0,2.0,0.0,2023-12-19,18,8,20,40,-20,51.0,179,19
18,Almeria,2,40.0,1.0,1.0,2023-12-20,18,5,19,42,-23,41.0,179,20
4,Atletico_Madrid,1,44.0,3.0,2.0,2023-12-23,18,38,36,19,17,49.0,180,1
4,Sevilla,0,50.0,3.0,0.0,2023-12-23,18,16,23,25,-2,59.0,180,2
19,Real_Madrid,1,34.0,2.0,0.0,2024-01-03,19,48,40,11,29,40.0,190,1
19,Girona,4,39.0,0.0,0.0,2024-01-03,19,48,46,24,22,39.0,190,2
19,Barcelona,2,46.0,1.0,0.0,2024-01-04,19,41,36,22,14,49.0,190,3
19,Athletic_Club,2,43.0,2.0,1.0,2024-01-04,19,38,36,19,17,47.0,190,4
19,Atletico_Madrid,3,45.0,3.0,2.0,2024-01-03,19,38,39,23,16,50.0,190,5
19,Real_Sociedad,1,50.0,1.0,0.0,2024-01-02,19,32,30,19,11,53.0,190,6
19,Real_Betis,1,41.0,2.0,0.0,2024-01-03,19,28,21,20,1,47.0,190,7
19,Getafe,0,77.0,8.0,4.0,2024-01-02,19,26,24,25,-1,93.0,190,8
19,Valencia,3,42.0,4.0,2.0,2024-01-02,19,26,22,23,-1,50.0,190,9
19,Las_Palmas,1,46.0,2.0,1.0,2024-01-04,19,25,16,17,-1,50.0,190,10
19,Rayo_Vallecano,2,54.0,2.0,1.0,2024-01-02,19,23,18,24,-6,58.0,190,11
19,Osasuna,1,40.0,3.0,0.0,2024-01-04,19,22,22,29,-7,49.0,190,12
19,Villarreal,1,56.0,3.0,1.0,2024-01-02,19,19,27,38,-11,63.0,190,13
19,Mallorca,0,52.0,2.0,1.0,2024-01-03,19,18,17,23,-6,56.0,190,14
19,Alaves,1,44.0,1.0,0.0,2024-01-02,19,17,15,25,-10,47.0,190,15
19,Sevilla,0,53.0,3.0,0.0,2024-01-04,19,16,23,27,-4,62.0,190,16
19,Celta_Vigo,2,37.0,4.0,2.0,2024-01-03,19,16,20,29,-9,45.0,190,17
19,Cadiz,0,59.0,6.0,0.0,2024-01-03,19,15,14,26,-12,77.0,190,18
19,Granada,2,48.0,2.0,0.0,2024-01-03,19,11,22,40,-18,54.0,190,19
19,Almeria,0,42.0,1.0,1.0,2024-01-04,19,5,19,43,-24,43.0,190,20
20,Girona,0,43.0,1.0,0.0,2024-01-14,20,49,46,24,22,46.0,197,1
20,Athletic_Club,2,44.0,2.0,1.0,2024-01-13,20,41,38,20,18,48.0,197,2
20,Real_Sociedad,1,54.0,1.0,0.0,2024-01-13,20,32,31,21,10,57.0,197,3
20,Real_Betis,1,44.0,2.0,0.0,2024-01-13,20,31,22,20,2,50.0,197,4
20,Valencia,4,44.0,4.0,2.0,2024-01-14,20,29,26,24,2,52.0,197,5
20,Las_Palmas,3,50.0,2.0,1.0,2024-01-13,20,28,19,17,2,54.0,197,6
20,Alaves,3,47.0,1.0,0.0,2024-01-12,20,20,18,27,-9,50.0,197,7
20,Villarreal,0,59.0,3.0,1.0,2024-01-13,20,19,27,41,-14,66.0,197,8
20,Mallorca,1,56.0,2.0,1.0,2024-01-13,20,19,18,24,-6,60.0,197,9
20,Celta_Vigo,1,38.0,4.0,2.0,2024-01-13,20,17,21,30,-9,46.0,197,10
20,Sevilla,2,57.0,3.0,0.0,2024-01-12,20,16,25,30,-5,66.0,197,11
20,Cadiz,1,63.0,6.0,0.0,2024-01-14,20,15,15,30,-15,81.0,197,12
20,Granada,0,52.0,2.0,0.0,2024-01-13,20,11,22,41,-19,58.0,197,13
20,Almeria,0,46.0,1.0,1.0,2024-01-14,20,6,19,43,-24,47.0,197,14
21,Girona,5,43.0,1.0,0.0,2024-01-21,21,52,51,25,26,46.0,207,1
21,Real_Madrid,3,37.0,2.0,0.0,2024-01-21,20,51,43,13,30,43.0,207,2
21,Barcelona,4,48.0,1.0,0.0,2024-01-21,20,44,40,24,16,51.0,207,3
21,Athletic_Club,0,47.0,2.0,1.0,2024-01-20,21,41,38,21,17,51.0,207,4
21,Atletico_Madrid,1,47.0,3.0,2.0,2024-01-22,20,41,40,23,17,52.0,207,5
21,Real_Sociedad,1,56.0,1.0,0.0,2024-01-20,21,35,32,21,11,59.0,207,6
21,Valencia,1,44.0,4.0,2.0,2024-01-20,21,32,27,24,3,52.0,207,7
21,Real_Betis,2,45.0,2.0,0.0,2024-01-21,21,31,24,24,0,51.0,207,8
21,Las_Palmas,2,51.0,2.0,1.0,2024-01-20,21,31,21,17,4,55.0,207,9
21,Getafe,2,80.0,8.0,4.0,2024-01-21,20,26,26,28,-2,96.0,207,10
21,Osasuna,3,45.0,3.0,0.0,2024-01-21,20,25,25,31,-6,54.0,207,11
21,Rayo_Vallecano,0,58.0,3.0,2.0,2024-01-20,20,23,18,26,-8,63.0,207,12
21,Alaves,1,47.0,1.0,0.0,2024-01-19,21,23,19,27,-8,50.0,207,13
21,Villarreal,1,61.0,3.0,1.0,2024-01-20,21,20,28,42,-14,68.0,207,14
21,Mallorca,1,58.0,2.0,1.0,2024-01-20,21,20,19,25,-6,62.0,207,15
21,Celta_Vigo,0,39.0,4.0,2.0,2024-01-20,21,17,21,31,-10,47.0,207,16
21,Sevilla,1,59.0,3.0,0.0,2024-01-21,21,16,26,35,-9,68.0,207,17
21,Cadiz,0,67.0,6.0,0.0,2024-01-19,21,15,15,31,-16,85.0,207,18
21,Granada,0,54.0,2.0,0.0,2024-01-22,21,11,22,42,-20,60.0,207,19
21,Almeria,2,51.0,1.0,1.0,2024-01-21,21,6,21,46,-25,52.0,207,20
22,Girona,1,44.0,1.0,0.0,2024-01-28,22,55,52,25,27,47.0,217,1
22,Real_Madrid,2,40.0,2.0,0.0,2024-01-27,21,54,45,14,31,46.0,217,2
22,Barcelona,3,51.0,1.0,0.0,2024-01-27,21,44,43,29,14,54.0,217,3
22,Atletico_Madrid,2,49.0,3.0,2.0,2024-01-28,21,44,42,23,19,54.0,217,4
22,Athletic_Club,0,49.0,2.0,1.0,2024-01-28,22,42,38,21,17,53.0,217,5
22,Real_Sociedad,0,58.0,1.0,0.0,2024-01-27,22,36,32,21,11,61.0,217,6
22,Real_Betis,1,46.0,2.0,0.0,2024-01-27,22,34,25,24,1,52.0,217,7
22,Valencia,0,44.0,4.0,2.0,2024-01-28,22,32,27,26,1,52.0,217,8
22,Las_Palmas,1,54.0,2.0,1.0,2024-01-27,22,31,22,19,3,58.0,217,9
22,Getafe,2,82.0,8.0,4.0,2024-01-29,21,29,28,28,0,98.0,217,10
22,Osasuna,1,45.0,3.0,0.0,2024-01-28,21,26,26,32,-6,54.0,217,11
22,Alaves,3,49.0,1.0,0.0,2024-01-26,22,26,22,27,-5,52.0,217,12
22,Rayo_Vallecano,0,62.0,3.0,2.0,2024-01-27,21,24,18,26,-8,67.0,217,13
22,Villarreal,5,65.0,3.0,1.0,2024-01-27,22,23,33,45,-12,72.0,217,14
22,Mallorca,0,60.0,2.0,1.0,2024-01-27,22,20,19,26,-7,64.0,217,15
22,Sevilla,1,62.0,4.0,0.0,2024-01-28,22,17,27,36,-9,74.0,217,16
22,Celta_Vigo,0,40.0,4.0,2.0,2024-01-28,22,17,21,32,-11,48.0,217,17
22,Cadiz,0,71.0,6.0,0.0,2024-01-28,22,16,15,31,-16,89.0,217,18
22,Granada,0,55.0,2.0,0.0,2024-01-29,22,11,22,44,-22,61.0,217,19
22,Almeria,0,52.0,1.0,1.0,2024-01-26,22,6,21,49,-28,53.0,217,20
20,Real_Madrid,2,42.0,2.0,0.0,2024-02-01,22,57,47,14,33,48.0,220,1
20,Barcelona,1,52.0,1.0,0.0,2024-01-31,22,47,44,29,15,55.0,220,2
20,Atletico_Madrid,2,49.0,3.0,2.0,2024-01-31,22,47,44,24,20,54.0,220,3
20,Getafe,0,83.0,8.0,4.0,2024-02-01,22,29,28,30,-2,99.0,220,4
20,Osasuna,0,47.0,4.0,1.0,2024-01-31,22,26,26,33,-7,57.0,220,5
20,Rayo_Vallecano,1,65.0,3.0,2.0,2024-01-31,22,24,19,28,-9,70.0,220,6
23,Real_Madrid,1,42.0,2.0,0.0,2024-02-04,23,58,48,15,33,48.0,230,1
23,Girona,0,46.0,1.0,0.0,2024-02-03,23,56,52,25,27,49.0,230,2
23,Barcelona,3,54.0,2.0,1.0,2024-02-03,23,50,47,30,17,58.0,230,3
23,Atletico_Madrid,1,53.0,3.0,2.0,2024-02-04,23,48,45,25,20,58.0,230,4
23,Athletic_Club,4,49.0,2.0,1.0,2024-02-02,23,45,42,21,21,53.0,230,5
23,Real_Sociedad,0,61.0,1.0,0.0,2024-02-03,23,37,32,21,11,64.0,230,6
23,Real_Betis,1,53.0,2.0,0.0,2024-02-04,23,35,26,25,1,59.0,230,7
23,Valencia,2,48.0,4.0,2.0,2024-02-03,23,35,29,27,2,56.0,230,8
23,Las_Palmas,1,57.0,2.0,1.0,2024-02-03,23,32,23,20,3,61.0,230,9
23,Getafe,1,87.0,8.0,4.0,2024-02-04,23,30,29,31,-2,103.0,230,10
23,Osasuna,0,49.0,4.0,1.0,2024-02-04,23,26,26,36,-10,59.0,230,11
23,Alaves,1,51.0,1.0,0.0,2024-02-03,23,26,23,30,-7,54.0,230,12
23,Rayo_Vallecano,1,67.0,3.0,2.0,2024-02-05,23,24,20,30,-10,72.0,230,13
23,Villarreal,0,68.0,3.0,1.0,2024-02-04,23,24,33,45,-12,75.0,230,14
23,Mallorca,0,61.0,2.0,1.0,2024-02-02,23,20,19,30,-11,65.0,230,15
23,Celta_Vigo,3,40.0,4.0,2.0,2024-02-04,23,20,24,32,-8,48.0,230,16
23,Sevilla,2,65.0,4.0,0.0,2024-02-05,23,20,29,37,-8,77.0,230,17
23,Cadiz,0,72.0,6.0,0.0,2024-02-04,23,17,15,31,-16,90.0,230,18
23,Granada,1,59.0,3.0,0.0,2024-02-03,23,12,23,45,-22,68.0,230,19
23,Almeria,1,57.0,2.0,1.0,2024-02-03,23,6,22,51,-29,61.0,230,20
24,Real_Madrid,4,43.0,2.0,0.0,2024-02-10,24,61,52,15,37,49.0,240,1
24,Girona,0,48.0,1.0,0.0,2024-02-10,24,56,52,29,23,51.0,240,2
24,Barcelona,3,55.0,2.0,1.0,2024-02-11,24,51,50,33,17,59.0,240,3
24,Atletico_Madrid,0,54.0,3.0,2.0,2024-02-11,24,48,45,26,19,59.0,240,4
24,Athletic_Club,0,50.0,2.0,1.0,2024-02-12,24,46,42,21,21,54.0,240,5
24,Real_Betis,2,54.0,2.0,0.0,2024-02-09,24,38,28,25,3,60.0,240,6
24,Real_Sociedad,0,61.0,1.0,0.0,2024-02-10,24,37,32,22,10,64.0,240,7
24,Las_Palmas,2,59.0,2.0,1.0,2024-02-10,24,35,25,20,5,63.0,240,8
24,Valencia,0,48.0,4.0,2.0,2024-02-10,24,35,29,29,0,56.0,240,9
24,Getafe,3,88.0,8.0,4.0,2024-02-11,24,33,32,33,-1,104.0,240,10
24,Osasuna,1,49.0,4.0,1.0,2024-02-10,24,29,27,36,-9,59.0,240,11
24,Alaves,1,51.0,1.0,0.0,2024-02-10,24,27,24,31,-7,54.0,240,12
24,Villarreal,1,70.0,3.0,1.0,2024-02-10,24,25,34,46,-12,77.0,240,13
24,Rayo_Vallecano,1,67.0,3.0,2.0,2024-02-11,24,24,21,32,-11,72.0,240,14
24,Mallorca,2,65.0,2.0,1.0,2024-02-11,24,23,21,31,-10,69.0,240,15
24,Sevilla,1,67.0,4.0,0.0,2024-02-11,24,23,30,37,-7,79.0,240,16
24,Celta_Vigo,2,42.0,4.0,2.0,2024-02-11,24,20,26,35,-9,50.0,240,17
24,Cadiz,0,73.0,6.0,0.0,2024-02-09,24,17,15,33,-18,91.0,240,18
24,Granada,3,61.0,3.0,0.0,2024-02-11,24,13,26,48,-22,70.0,240,19
24,Almeria,0,61.0,3.0,2.0,2024-02-12,24,7,22,51,-29,66.0,240,20
25,Real_Madrid,1,46.0,3.0,1.0,2024-02-18,25,62,53,16,37,53.0,250,1
25,Girona,2,49.0,1.0,0.0,2024-02-19,25,56,54,32,22,52.0,250,2
25,Barcelona,2,59.0,2.0,1.0,2024-02-17,25,54,52,34,18,63.0,250,3
25,Atletico_Madrid,5,56.0,3.0,2.0,2024-02-17,25,51,50,26,24,61.0,250,4
25,Athletic_Club,3,51.0,2.0,1.0,2024-02-19,25,49,45,23,22,55.0,250,5
25,Real_Sociedad,2,66.0,1.0,0.0,2024-02-18,25,40,34,23,11,69.0,250,6
25,Real_Betis,0,59.0,2.0,0.0,2024-02-18,25,39,28,25,3,65.0,250,7
25,Valencia,0,48.0,4.0,2.0,2024-02-17,25,36,29,29,0,56.0,250,8
25,Las_Palmas,0,61.0,2.0,1.0,2024-02-17,25,35,25,25,0,65.0,250,9
25,Getafe,1,89.0,8.0,4.0,2024-02-16,25,34,33,34,-1,105.0,250,10
25,Osasuna,2,53.0,4.0,1.0,2024-02-17,25,32,29,36,-7,63.0,250,11
25,Alaves,0,53.0,1.0,0.0,2024-02-18,25,28,24,31,-7,56.0,250,12
25,Villarreal,1,70.0,3.0,1.0,2024-02-16,25,26,35,47,-12,77.0,250,13
25,Rayo_Vallecano,1,71.0,3.0,2.0,2024-02-18,25,25,22,33,-11,76.0,250,14
25,Sevilla,0,68.0,4.0,0.0,2024-02-17,25,24,30,37,-7,80.0,250,15
25,Mallorca,1,74.0,3.0,2.0,2024-02-18,25,23,22,33,-11,79.0,250,16
25,Celta_Vigo,1,44.0,4.0,2.0,2024-02-17,25,20,27,37,-10,52.0,250,17
25,Cadiz,0,75.0,6.0,0.0,2024-02-17,25,17,15,35,-20,93.0,250,18
25,Granada,1,63.0,3.0,0.0,2024-02-18,25,14,27,49,-22,72.0,250,19
25,Almeria,1,64.0,3.0,2.0,2024-02-18,25,8,23,52,-29,69.0,250,20
26,Real_Madrid,1,47.0,3.0,1.0,2024-02-25,26,65,54,16,38,54.0,259,1
26,Girona,3,52.0,1.0,0.0,2024-02-26,26,59,57,32,25,55.0,259,2
26,Barcelona,4,60.0,2.0,1.0,2024-02-24,26,57,56,34,22,64.0,259,3
26,Atletico_Madrid,2,57.0,3.0,2.0,2024-02-24,26,52,52,28,24,62.0,259,4
26,Athletic_Club,1,57.0,3.0,2.0,2024-02-25,26,49,46,26,20,62.0,259,5
26,Real_Betis,3,60.0,2.0,0.0,2024-02-25,26,42,31,26,5,66.0,259,6
26,Real_Sociedad,1,69.0,1.0,0.0,2024-02-23,26,40,35,26,9,72.0,259,7
26,Las_Palmas,1,63.0,2.0,1.0,2024-02-25,26,36,26,26,0,67.0,259,8
26,Getafe,0,93.0,8.0,4.0,2024-02-24,26,34,33,38,-5,109.0,259,9
26,Osasuna,1,54.0,4.0,1.0,2024-02-25,26,33,30,37,-7,64.0,259,10
26,Alaves,1,53.0,1.0,0.0,2024-02-24,26,29,25,32,-7,56.0,259,11
26,Villarreal,3,74.0,3.0,1.0,2024-02-23,26,29,38,48,-10,81.0,259,12
26,Rayo_Vallecano,0,76.0,4.0,3.0,2024-02-26,26,25,22,36,-14,82.0,259,13
26,Mallorca,1,76.0,3.0,2.0,2024-02-24,26,24,23,34,-11,81.0,259,14
26,Sevilla,0,71.0,4.0,0.0,2024-02-25,26,24,30,38,-8,83.0,259,15
26,Celta_Vigo,2,47.0,4.0,2.0,2024-02-25,26,21,29,39,-10,55.0,259,16
26,Cadiz,2,77.0,6.0,0.0,2024-02-25,26,18,17,37,-20,95.0,259,17
26,Almeria,2,65.0,3.0,2.0,2024-02-24,26,9,25,54,-29,70.0,259,18
27,Real_Madrid,2,50.0,4.0,1.0,2024-03-02,27,66,56,18,38,60.0,269,1
27,Girona,0,52.0,1.0,0.0,2024-03-03,27,59,57,33,24,55.0,269,2
27,Barcelona,0,63.0,2.0,1.0,2024-03-03,27,58,56,34,22,67.0,269,3
27,Atletico_Madrid,2,58.0,3.0,2.0,2024-03-03,27,55,54,29,25,63.0,269,4
27,Athletic_Club,0,60.0,3.0,2.0,2024-03-03,27,50,46,26,20,65.0,269,5
27,Real_Betis,1,62.0,2.0,0.0,2024-03-03,27,42,32,28,4,68.0,269,6
27,Real_Sociedad,2,71.0,1.0,0.0,2024-03-02,27,40,37,29,8,74.0,269,7
27,Las_Palmas,3,64.0,2.0,1.0,2024-03-02,27,37,29,29,0,68.0,269,8
27,Valencia,2,50.0,4.0,2.0,2024-03-02,26,37,31,31,0,58.0,269,9
27,Osasuna,1,56.0,4.0,1.0,2024-03-04,27,36,31,37,-6,66.0,269,10
27,Getafe,3,97.0,8.0,4.0,2024-03-02,27,35,36,41,-5,113.0,269,11
27,Villarreal,5,75.0,3.0,1.0,2024-03-03,27,32,43,49,-6,82.0,269,12
27,Alaves,0,54.0,1.0,0.0,2024-03-04,27,29,25,33,-8,57.0,269,13
27,Mallorca,1,81.0,3.0,2.0,2024-03-03,27,27,24,34,-10,86.0,269,14
27,Sevilla,3,72.0,4.0,0.0,2024-03-02,27,27,33,40,-7,84.0,269,15
27,Rayo_Vallecano,1,77.0,4.0,3.0,2024-03-02,27,26,23,37,-14,83.0,269,16
27,Celta_Vigo,1,48.0,4.0,2.0,2024-03-01,27,24,30,39,-9,56.0,269,17
27,Cadiz,1,78.0,6.0,0.0,2024-03-02,27,19,18,38,-20,96.0,269,18
27,Granada,1,65.0,3.0,0.0,2024-03-03,26,14,28,54,-26,74.0,269,19
27,Almeria,0,67.0,4.0,2.0,2024-03-01,27,9,25,55,-30,75.0,269,20
28,Real_Madrid,4,52.0,4.0,1.0,2024-03-10,28,69,60,18,42,62.0,279,1
28,Girona,2,55.0,1.0,0.0,2024-03-09,28,62,59,33,26,58.0,279,2
28,Barcelona,1,64.0,2.0,1.0,2024-03-08,28,61,57,34,23,68.0,279,3
28,Atletico_Madrid,0,63.0,3.0,2.0,2024-03-09,28,55,54,31,23,68.0,279,4
28,Athletic_Club,2,63.0,3.0,2.0,2024-03-10,28,53,48,26,22,68.0,279,5
28,Real_Sociedad,3,73.0,1.0,0.0,2024-03-09,28,43,40,31,9,76.0,279,6
28,Real_Betis,2,65.0,3.0,1.0,2024-03-10,28,42,34,31,3,72.0,279,7
28,Valencia,1,52.0,4.0,2.0,2024-03-09,27,40,32,31,1,60.0,279,8
28,Las_Palmas,0,67.0,2.0,1.0,2024-03-10,28,37,29,31,-2,71.0,279,9
28,Osasuna,0,59.0,4.0,1.0,2024-03-09,28,36,31,39,-8,69.0,279,10
28,Villarreal,3,79.0,4.0,2.0,2024-03-10,28,35,46,51,-5,87.0,279,11
28,Getafe,0,100.0,8.0,4.0,2024-03-09,28,35,36,42,-6,116.0,279,12
28,Alaves,1,56.0,1.0,0.0,2024-03-10,28,32,26,33,-7,59.0,279,13
28,Sevilla,2,73.0,4.0,0.0,2024-03-11,28,28,35,42,-7,85.0,279,14
28,Mallorca,0,82.0,3.0,2.0,2024-03-08,28,27,24,35,-11,87.0,279,15
28,Rayo_Vallecano,0,79.0,4.0,3.0,2024-03-10,28,26,23,38,-15,85.0,279,16
28,Celta_Vigo,0,51.0,4.0,2.0,2024-03-10,28,24,30,43,-13,59.0,279,17
28,Cadiz,2,82.0,6.0,0.0,2024-03-09,28,22,20,38,-18,100.0,279,18
28,Granada,2,66.0,3.0,0.0,2024-03-09,27,14,30,57,-27,75.0,279,19
28,Almeria,2,69.0,4.0,2.0,2024-03-11,28,10,27,57,-30,77.0,279,20
29,Real_Madrid,4,54.0,4.0,1.0,2024-03-16,29,72,64,20,44,64.0,289,1
29,Barcelona,3,65.0,2.0,1.0,2024-03-17,29,64,60,34,26,69.0,289,2
29,Girona,0,59.0,1.0,0.0,2024-03-16,29,62,59,34,25,62.0,289,3
29,Athletic_Club,2,64.0,3.0,2.0,2024-03-16,29,56,50,26,24,69.0,289,4
29,Atletico_Madrid,0,66.0,4.0,2.0,2024-03-17,29,55,54,34,20,74.0,289,5
29,Real_Sociedad,2,76.0,1.0,0.0,2024-03-15,29,46,42,31,11,79.0,289,6
29,Real_Betis,0,69.0,3.0,1.0,2024-03-17,29,42,34,33,1,76.0,289,7
29,Valencia,0,53.0,4.0,2.0,2024-03-17,28,40,32,32,0,61.0,289,8
29,Villarreal,1,84.0,4.0,2.0,2024-03-17,29,38,47,51,-4,92.0,289,9
29,Getafe,1,104.0,8.0,4.0,2024-03-16,29,38,37,42,-5,120.0,289,10
29,Las_Palmas,0,69.0,2.0,1.0,2024-03-17,29,37,29,32,-3,73.0,289,11
29,Osasuna,2,62.0,4.0,1.0,2024-03-16,29,36,33,43,-10,72.0,289,12
29,Alaves,0,59.0,1.0,0.0,2024-03-16,29,32,26,35,-9,62.0,289,13
29,Mallorca,1,84.0,3.0,2.0,2024-03-16,29,30,25,35,-10,89.0,289,14
29,Rayo_Vallecano,2,83.0,4.0,3.0,2024-03-17,29,29,25,38,-13,89.0,289,15
29,Sevilla,1,77.0,4.0,0.0,2024-03-17,29,28,36,44,-8,89.0,289,16
29,Celta_Vigo,2,51.0,4.0,2.0,2024-03-17,29,27,32,44,-12,59.0,289,17
