gameweek,team,goals,yellow_cards,red_cards,second_yellow_cards,date_of_match,matches_played,points,goals_for,goals_against,goal_difference,fairplay,index,rank
16,Atletico_Madrid,1,36.0,0.0,0.0,2020-12-30,14,35,27,5,22,36.0,155,1
16,Real_Madrid,1,28.0,0.0,0.0,2020-12-30,16,33,28,15,13,28.0,155,2
16,Real_Sociedad,1,39.0,1.0,0.0,2020-12-31,17,29,26,12,14,42.0,155,3
16,Sevilla,2,35.0,1.0,1.0,2020-12-29,14,26,17,10,7,36.0,155,4
16,Villarreal,0,33.0,1.0,1.0,2020-12-29,16,26,20,16,4,34.0,155,5
16,Barcelona,1,31.0,1.0,1.0,2020-12-29,15,25,29,15,14,32.0,155,6
16,Granada,2,34.0,2.0,0.0,2020-12-30,15,24,19,23,-4,40.0,155,7
16,Celta_Vigo,2,46.0,2.0,1.0,2020-12-30,16,23,22,22,0,50.0,155,8
16,Real_Betis,3,36.0,4.0,1.0,2020-12-29,16,19,19,30,-11,46.0,155,9
16,Cadiz,0,31.0,2.0,2.0,2020-12-29,16,19,11,20,-9,33.0,155,10
16,Alaves,1,43.0,4.0,3.0,2020-12-31,16,18,14,18,-4,49.0,155,11
16,Athletic_Club,0,43.0,1.0,1.0,2020-12-31,16,18,18,19,-1,44.0,155,12
16,Levante,4,28.0,1.0,0.0,2020-12-29,15,18,20,21,-1,31.0,155,13
16,Getafe,0,57.0,3.0,2.0,2020-12-30,15,17,12,16,-4,62.0,155,14
16,Elche,1,37.0,1.0,1.0,2020-12-30,14,16,13,17,-4,38.0,155,15
16,Eibar,1,32.0,3.0,2.0,2020-12-29,16,16,12,16,-4,37.0,155,16
16,Valencia,1,39.0,3.0,2.0,2020-12-30,16,15,22,24,-2,44.0,155,17
16,Valladolid,0,36.0,1.0,0.0,2020-12-29,16,15,15,24,-9,39.0,155,18
16,Osasuna,1,36.0,4.0,2.0,2020-12-31,15,13,14,24,-10,44.0,155,19
16,Huesca,1,27.0,1.0,1.0,2020-12-30,16,12,14,25,-11,28.0,155,20
17,Atletico_Madrid,2,38.0,0.0,0.0,2021-01-03,15,38,29,6,23,38.0,165,1
17,Real_Madrid,2,32.0,0.0,0.0,2021-01-02,17,36,30,15,15,32.0,165,2
17,Real_Sociedad,1,40.0,1.0,0.0,2021-01-03,18,30,27,13,14,43.0,165,3
17,Villarreal,2,34.0,1.0,1.0,2021-01-02,17,29,22,17,5,35.0,165,4
17,Barcelona,1,31.0,1.0,1.0,2021-01-03,16,28,30,15,15,32.0,165,5
17,Sevilla,1,37.0,1.0,1.0,2021-01-02,15,27,18,11,7,38.0,165,6
17,Granada,0,35.0,2.0,0.0,2021-01-03,16,24,19,25,-6,41.0,165,7
17,Celta_Vigo,0,48.0,2.0,1.0,2021-01-02,17,23,22,24,-2,52.0,165,8
17,Athletic_Club,1,45.0,1.0,1.0,2021-01-03,17,21,19,19,0,46.0,165,9
17,Real_Betis,1,41.0,4.0,1.0,2021-01-02,17,20,20,31,-11,51.0,165,10
17,Cadiz,1,33.0,2.0,2.0,2021-01-04,17,20,12,21,-9,35.0,165,11
17,Eibar,2,34.0,3.0,2.0,2021-01-03,17,19,14,16,-2,39.0,165,12
17,Alaves,1,43.0,5.0,3.0,2021-01-03,17,18,15,20,-5,52.0,165,13
17,Levante,1,29.0,1.0,0.0,2021-01-02,16,18,21,23,-2,32.0,165,14
17,Valladolid,1,38.0,1.0,0.0,2021-01-02,17,18,16,24,-8,41.0,165,15
17,Getafe,0,60.0,3.0,2.0,2021-01-02,16,17,12,17,-5,65.0,165,16
17,Elche,0,38.0,1.0,1.0,2021-01-03,15,16,13,18,-5,39.0,165,17
17,Valencia,1,41.0,3.0,2.0,2021-01-04,17,16,23,25,-2,46.0,165,18
17,Osasuna,1,37.0,4.0,2.0,2021-01-03,16,14,15,25,-10,45.0,165,19
17,Huesca,0,28.0,1.0,1.0,2021-01-03,17,12,14,26,-12,29.0,165,20
2,Barcelona,3,32.0,1.0,1.0,2021-01-06,17,31,33,17,16,33.0,166,1
2,Athletic_Club,2,47.0,1.0,1.0,2021-01-06,18,21,21,22,-1,48.0,166,2
18,Real_Madrid,0,32.0,0.0,0.0,2021-01-09,18,37,30,15,15,32.0,175,1
18,Barcelona,4,35.0,1.0,1.0,2021-01-09,18,34,37,17,20,36.0,175,2
18,Villarreal,4,34.0,1.0,1.0,2021-01-08,18,32,26,17,9,35.0,175,3
18,Sevilla,3,37.0,1.0,1.0,2021-01-09,16,30,21,13,8,38.0,175,4
18,Real_Sociedad,2,43.0,1.0,0.0,2021-01-09,19,30,29,16,13,46.0,175,5
18,Granada,0,37.0,3.0,0.0,2021-01-09,17,24,19,29,-10,46.0,175,6
18,Celta_Vigo,0,49.0,2.0,1.0,2021-01-08,18,23,22,28,-6,53.0,175,7
18,Real_Betis,2,43.0,5.0,2.0,2021-01-11,18,23,22,31,-9,54.0,175,8
18,Cadiz,3,34.0,2.0,2.0,2021-01-10,18,23,15,22,-7,36.0,175,9
18,Levante,2,31.0,1.0,0.0,2021-01-10,17,21,23,24,-1,34.0,175,10
18,Getafe,3,62.0,3.0,2.0,2021-01-11,17,20,15,18,-3,67.0,175,11
18,Valencia,1,44.0,3.0,2.0,2021-01-10,18,19,24,25,-1,49.0,175,12
18,Eibar,1,34.0,3.0,2.0,2021-01-10,18,19,15,18,-3,39.0,175,13
18,Alaves,1,47.0,6.0,4.0,2021-01-10,18,18,16,23,-7,57.0,175,14
18,Valladolid,0,40.0,1.0,0.0,2021-01-10,18,18,16,25,-9,43.0,175,15
18,Elche,1,42.0,2.0,2.0,2021-01-11,16,16,14,21,-7,44.0,175,16
18,Osasuna,0,37.0,4.0,2.0,2021-01-09,17,15,15,25,-10,45.0,175,17
18,Huesca,0,30.0,1.0,1.0,2021-01-11,18,12,14,28,-14,31.0,175,18
4,Granada,2,38.0,3.0,0.0,2021-01-12,18,27,21,29,-8,47.0,176,1
4,Osasuna,0,41.0,4.0,2.0,2021-01-12,18,15,15,27,-12,49.0,176,2
1,Atletico_Madrid,2,40.0,0.0,0.0,2021-01-12,16,41,31,6,25,40.0,177,1
1,Sevilla,0,37.0,1.0,1.0,2021-01-12,17,30,21,15,6,38.0,177,2
19,Atletico_Madrid,2,42.0,0.0,0.0,2021-01-21,17,44,33,7,26,42.0,185,1
19,Sevilla,2,40.0,1.0,1.0,2021-01-19,18,33,23,16,7,41.0,185,2
19,Villarreal,2,37.0,1.0,1.0,2021-01-20,19,33,28,19,9,38.0,185,3
19,Granada,2,42.0,4.0,0.0,2021-01-20,19,28,23,31,-8,54.0,185,4
19,Real_Betis,2,45.0,5.0,2.0,2021-01-20,19,26,24,32,-8,56.0,185,5
19,Cadiz,2,37.0,2.0,2.0,2021-01-19,19,24,17,24,-7,39.0,185,6
19,Getafe,1,64.0,3.0,2.0,2021-01-20,18,23,16,18,-2,69.0,185,7
19,Celta_Vigo,1,52.0,2.0,1.0,2021-01-20,19,23,23,30,-7,56.0,185,8
19,Levante,2,32.0,1.0,0.0,2021-01-19,18,22,25,26,-1,35.0,185,9
19,Valencia,1,45.0,3.0,2.0,2021-01-21,19,20,25,26,-1,50.0,185,10
19,Eibar,1,37.0,3.0,2.0,2021-01-21,19,19,16,20,-4,42.0,185,11
19,Valladolid,2,41.0,2.0,0.0,2021-01-19,19,19,18,27,-9,47.0,185,12
19,Alaves,1,49.0,6.0,4.0,2021-01-19,19,18,17,25,-8,59.0,185,13
19,Elche,2,45.0,2.0,2.0,2021-01-19,17,17,16,23,-7,47.0,185,14
19,Osasuna,1,44.0,4.0,2.0,2021-01-21,19,16,16,28,-12,52.0,185,15
19,Huesca,0,33.0,1.0,1.0,2021-01-20,19,12,14,29,-15,34.0,185,16
20,Atletico_Madrid,3,44.0,0.0,0.0,2021-01-24,18,47,36,8,28,44.0,195,1
20,Real_Madrid,4,35.0,0.0,0.0,2021-01-23,19,40,34,16,18,35.0,195,2
20,Barcelona,2,37.0,1.0,1.0,2021-01-24,19,37,39,17,22,38.0,195,3
20,Sevilla,3,41.0,1.0,1.0,2021-01-23,19,36,26,16,10,42.0,195,4
20,Villarreal,0,38.0,1.0,1.0,2021-01-23,20,34,28,19,9,39.0,195,5
20,Real_Sociedad,2,45.0,1.0,0.0,2021-01-23,20,31,31,18,13,48.0,195,6
20,Granada,1,46.0,4.0,0.0,2021-01-24,20,28,24,34,-10,58.0,195,7
20,Real_Betis,2,47.0,5.0,2.0,2021-01-23,20,27,26,34,-8,58.0,195,8
20,Celta_Vigo,1,56.0,2.0,1.0,2021-01-24,20,24,24,31,-7,60.0,195,9
20,Cadiz,0,40.0,2.0,2.0,2021-01-23,20,24,17,27,-10,42.0,195,10
20,Athletic_Club,5,51.0,1.0,1.0,2021-01-25,19,24,26,23,3,52.0,195,11
20,Levante,2,32.0,1.0,0.0,2021-01-22,19,23,27,28,-1,35.0,195,12
20,Getafe,1,68.0,3.0,2.0,2021-01-25,19,23,17,23,-6,73.0,195,13
20,Valencia,1,45.0,3.0,2.0,2021-01-24,20,20,26,29,-3,50.0,195,14
20,Eibar,1,40.0,3.0,2.0,2021-01-24,20,20,17,21,-4,45.0,195,15
20,Valladolid,2,42.0,2.0,0.0,2021-01-22,20,20,20,29,-9,48.0,195,16
20,Osasuna,3,49.0,5.0,3.0,2021-01-24,20,19,19,29,-10,58.0,195,17
20,Alaves,1,54.0,6.0,4.0,2021-01-23,20,18,18,29,-11,64.0,195,18
20,Elche,0,45.0,2.0,2.0,2021-01-24,18,17,16,25,-9,47.0,195,19
20,Huesca,0,36.0,1.0,1.0,2021-01-23,20,13,14,29,-15,37.0,195,20
21,Atletico_Madrid,4,49.0,0.0,0.0,2021-01-31,19,50,40,10,30,49.0,205,1
21,Real_Madrid,1,36.0,1.0,0.0,2021-01-30,20,40,35,18,17,39.0,205,2
21,Barcelona,2,39.0,1.0,1.0,2021-01-31,20,40,41,18,23,40.0,205,3
21,Sevilla,2,44.0,1.0,1.0,2021-01-30,20,39,28,16,12,45.0,205,4
21,Villarreal,1,39.0,1.0,1.0,2021-01-30,21,35,29,20,9,40.0,205,5
21,Real_Sociedad,1,48.0,1.0,0.0,2021-01-30,21,32,32,19,13,51.0,205,6
21,Real_Betis,1,48.0,5.0,2.0,2021-02-01,21,30,27,34,-7,59.0,205,7
21,Granada,0,48.0,4.0,0.0,2021-01-31,21,29,24,34,-10,60.0,205,8
21,Levante,2,34.0,1.0,0.0,2021-01-30,20,26,29,29,0,37.0,205,9
21,Celta_Vigo,0,60.0,2.0,1.0,2021-01-31,21,25,24,31,-7,64.0,205,10
21,Athletic_Club,1,54.0,1.0,1.0,2021-01-31,20,24,27,25,2,55.0,205,11
21,Getafe,0,71.0,3.0,2.0,2021-01-31,20,24,17,23,-6,76.0,205,12
21,Cadiz,2,41.0,2.0,2.0,2021-01-31,21,24,19,31,-12,43.0,205,13
21,Valencia,1,46.0,3.0,2.0,2021-01-30,21,23,27,29,-2,51.0,205,14
21,Eibar,0,44.0,3.0,2.0,2021-01-30,21,20,17,23,-6,49.0,205,15
21,Valladolid,1,44.0,2.0,0.0,2021-01-29,21,20,21,32,-11,50.0,205,16
21,Osasuna,0,50.0,5.0,3.0,2021-02-01,21,19,19,30,-11,59.0,205,17
21,Alaves,0,57.0,6.0,4.0,2021-01-31,21,19,18,29,-11,67.0,205,18
21,Elche,0,52.0,2.0,2.0,2021-01-30,19,17,16,26,-10,54.0,205,19
21,Huesca,3,38.0,1.0,1.0,2021-01-29,21,16,17,30,-13,39.0,205,20
22,Atletico_Madrid,2,51.0,0.0,0.0,2021-02-08,20,51,42,12,30,51.0,215,1
22,Real_Madrid,2,37.0,1.0,0.0,2021-02-06,21,43,37,19,18,40.0,215,2
22,Barcelona,3,42.0,1.0,1.0,2021-02-07,21,43,44,20,24,43.0,215,3
22,Sevilla,3,45.0,1.0,1.0,2021-02-06,21,42,31,16,15,46.0,215,4
22,Villarreal,2,41.0,1.0,1.0,2021-02-06,22,36,31,22,9,42.0,215,5
22,Real_Sociedad,4,48.0,1.0,0.0,2021-02-07,22,35,36,20,16,51.0,215,6
22,Granada,2,51.0,4.0,0.0,2021-02-06,22,30,26,36,-10,63.0,215,7
22,Real_Betis,2,49.0,5.0,2.0,2021-02-07,22,30,29,37,-8,60.0,215,8
22,Levante,2,35.0,1.0,0.0,2021-02-06,21,27,31,31,0,38.0,215,9
22,Celta_Vigo,2,62.0,2.0,1.0,2021-02-08,22,26,26,33,-7,66.0,215,10
22,Athletic_Club,1,56.0,1.0,1.0,2021-02-07,21,25,28,26,2,57.0,215,11
22,Getafe,0,75.0,4.0,2.0,2021-02-06,21,24,17,26,-9,83.0,215,12
22,Valencia,1,47.0,3.0,2.0,2021-02-07,22,24,28,30,-2,52.0,215,13
22,Cadiz,1,43.0,3.0,2.0,2021-02-07,22,24,20,35,-15,48.0,215,14
22,Osasuna,2,50.0,5.0,3.0,2021-02-07,22,22,21,31,-10,59.0,215,15
22,Alaves,1,61.0,6.0,4.0,2021-02-05,22,22,19,29,-10,71.0,215,16
22,Eibar,1,44.0,3.0,2.0,2021-02-07,22,20,18,25,-7,49.0,215,17
22,Valladolid,0,48.0,2.0,0.0,2021-02-05,22,20,21,33,-12,54.0,215,18
22,Elche,2,53.0,2.0,2.0,2021-02-06,20,18,18,28,-10,55.0,215,19
22,Huesca,1,40.0,1.0,1.0,2021-02-06,22,16,18,32,-14,41.0,215,20
1,Real_Madrid,2,38.0,1.0,0.0,2021-02-09,22,46,39,19,20,41.0,216,1
1,Getafe,0,76.0,4.0,2.0,2021-02-09,22,24,17,28,-11,84.0,216,2
23,Atletico_Madrid,2,56.0,0.0,0.0,2021-02-13,21,54,44,13,31,56.0,226,1
23,Real_Madrid,2,38.0,1.0,0.0,2021-02-14,23,49,41,19,22,41.0,226,2
23,Barcelona,5,42.0,1.0,1.0,2021-02-13,22,46,49,21,28,43.0,226,3
23,Sevilla,1,48.0,1.0,1.0,2021-02-13,22,45,32,16,16,49.0,226,4
23,Real_Sociedad,1,51.0,1.0,0.0,2021-02-14,23,38,37,20,17,54.0,226,5
23,Villarreal,1,44.0,1.0,1.0,2021-02-14,23,36,32,24,8,45.0,226,6
23,Real_Betis,2,51.0,5.0,2.0,2021-02-14,23,33,31,38,-7,62.0,226,7
23,Granada,1,51.0,4.0,0.0,2021-02-13,23,30,27,38,-11,63.0,226,8
23,Celta_Vigo,3,65.0,2.0,1.0,2021-02-12,23,29,29,34,-5,69.0,226,9
23,Athletic_Club,4,58.0,1.0,1.0,2021-02-15,22,28,32,26,6,59.0,226,10
23,Levante,0,36.0,1.0,0.0,2021-02-14,22,27,31,32,-1,39.0,226,11
23,Osasuna,1,52.0,5.0,3.0,2021-02-14,23,25,22,31,-9,61.0,226,12
23,Getafe,0,79.0,4.0,2.0,2021-02-14,23,24,17,29,-12,87.0,226,13
23,Valencia,0,50.0,3.0,2.0,2021-02-14,23,24,28,32,-4,55.0,226,14
23,Cadiz,0,46.0,3.0,2.0,2021-02-15,23,24,20,39,-19,51.0,226,15
23,Alaves,1,63.0,6.0,4.0,2021-02-13,23,22,20,34,-14,73.0,226,16
23,Eibar,1,46.0,3.0,2.0,2021-02-13,23,21,19,26,-7,51.0,226,17
23,Valladolid,1,51.0,2.0,0.0,2021-02-13,23,21,22,34,-12,57.0,226,18
23,Elche,1,55.0,2.0,2.0,2021-02-12,21,18,19,31,-12,57.0,226,19
23,Huesca,0,44.0,1.0,1.0,2021-02-13,23,16,18,33,-15,45.0,226,20
2,Atletico_Madrid,1,59.0,0.0,0.0,2021-02-17,22,55,45,14,31,59.0,227,1
2,Levante,1,37.0,1.0,0.0,2021-02-17,23,28,32,33,-1,40.0,227,2
24,Atletico_Madrid,0,61.0,0.0,0.0,2021-02-20,23,55,45,16,29,61.0,237,1
24,Real_Madrid,1,40.0,1.0,0.0,2021-02-20,24,52,42,19,23,43.0,237,2
24,Sevilla,2,50.0,1.0,1.0,2021-02-22,23,48,34,16,18,51.0,237,3
24,Barcelona,1,42.0,1.0,1.0,2021-02-21,23,47,50,22,28,43.0,237,4
24,Real_Sociedad,4,54.0,1.0,0.0,2021-02-21,24,41,41,20,21,57.0,237,5
24,Villarreal,1,46.0,1.0,1.0,2021-02-21,24,37,33,25,8,47.0,237,6
24,Real_Betis,1,56.0,6.0,3.0,2021-02-19,24,36,32,38,-6,68.0,237,7
24,Levante,2,40.0,1.0,0.0,2021-02-20,24,31,34,33,1,43.0,237,8
24,Granada,2,54.0,5.0,0.0,2021-02-21,24,30,29,41,-12,69.0,237,9
24,Celta_Vigo,0,68.0,3.0,1.0,2021-02-20,24,29,29,36,-7,75.0,237,10
24,Athletic_Club,1,60.0,1.0,1.0,2021-02-21,23,29,33,27,6,61.0,237,11
24,Valencia,2,52.0,3.0,2.0,2021-02-20,24,27,30,32,-2,57.0,237,12
24,Osasuna,0,54.0,5.0,3.0,2021-02-22,24,25,22,33,-11,63.0,237,13
24,Cadiz,1,48.0,3.0,2.0,2021-02-21,24,25,21,40,-19,53.0,237,14
24,Getafe,0,83.0,4.0,2.0,2021-02-19,24,24,17,30,-13,91.0,237,15
24,Alaves,0,65.0,6.0,4.0,2021-02-21,24,22,20,38,-18,75.0,237,16
24,Elche,1,57.0,2.0,2.0,2021-02-20,22,21,20,31,-11,59.0,237,17
24,Eibar,0,47.0,3.0,2.0,2021-02-20,24,21,19,27,-8,52.0,237,18
24,Valladolid,0,55.0,2.0,0.0,2021-02-20,24,21,22,35,-13,61.0,237,19
24,Huesca,3,47.0,1.0,1.0,2021-02-21,24,19,21,35,-14,48.0,237,20
1,Barcelona,3,42.0,1.0,1.0,2021-02-24,24,50,53,22,31,43.0,238,1
1,Elche,0,57.0,2.0,2.0,2021-02-24,23,21,20,34,-14,59.0,238,2
25,Atletico_Madrid,2,64.0,0.0,0.0,2021-02-28,24,58,47,16,31,64.0,248,1
25,Real_Madrid,1,40.0,1.0,0.0,2021-03-01,25,53,43,20,23,43.0,248,2
25,Barcelona,2,44.0,1.0,1.0,2021-02-27,25,53,55,22,33,45.0,248,3
25,Sevilla,0,55.0,1.0,1.0,2021-02-27,24,48,34,18,16,56.0,248,4
25,Real_Sociedad,1,55.0,1.0,0.0,2021-03-01,25,42,42,21,21,58.0,248,5
25,Real_Betis,1,58.0,6.0,3.0,2021-02-28,25,39,33,38,-5,70.0,248,6
25,Villarreal,0,48.0,1.0,1.0,2021-02-28,25,37,33,27,6,49.0,248,7
25,Granada,2,57.0,5.0,0.0,2021-02-28,25,33,31,42,-11,72.0,248,8
25,Levante,1,43.0,1.0,0.0,2021-02-26,25,32,35,34,1,46.0,248,9
25,Celta_Vigo,1,71.0,3.0,1.0,2021-02-28,25,30,30,37,-7,78.0,248,10
25,Athletic_Club,1,61.0,2.0,1.0,2021-02-26,24,30,34,28,6,65.0,248,11
25,Osasuna,1,58.0,5.0,3.0,2021-02-27,25,28,23,33,-10,67.0,248,12
25,Getafe,3,88.0,4.0,2.0,2021-02-27,25,27,20,30,-10,96.0,248,13
25,Valencia,0,54.0,4.0,2.0,2021-02-27,25,27,30,35,-5,62.0,248,14
25,Cadiz,0,49.0,3.0,2.0,2021-02-28,25,25,21,41,-20,54.0,248,15
25,Alaves,0,68.0,6.0,4.0,2021-02-27,25,22,20,39,-19,78.0,248,16
25,Eibar,1,49.0,3.0,2.0,2021-02-27,25,22,20,28,-8,54.0,248,17
25,Valladolid,1,60.0,2.0,0.0,2021-02-28,25,22,23,36,-13,66.0,248,18
25,Elche,1,59.0,2.0,2.0,2021-02-28,24,21,21,36,-15,61.0,248,19
25,Huesca,1,49.0,1.0,1.0,2021-02-27,25,20,22,36,-14,50.0,248,20
26,Atletico_Madrid,1,69.0,0.0,0.0,2021-03-07,25,59,48,17,31,69.0,258,1
26,Barcelona,2,46.0,1.0,1.0,2021-03-06,26,56,57,22,35,47.0,258,2
26,Real_Madrid,1,41.0,1.0,0.0,2021-03-07,26,54,44,21,23,44.0,258,3
26,Sevilla,1,55.0,1.0,1.0,2021-03-06,25,48,35,20,15,56.0,258,4
26,Real_Sociedad,1,55.0,1.0,0.0,2021-03-07,26,45,43,21,22,58.0,258,5
26,Real_Betis,3,58.0,6.0,3.0,2021-03-08,26,42,36,40,-4,70.0,258,6
26,Villarreal,1,51.0,1.0,1.0,2021-03-05,26,37,34,29,5,52.0,258,7
26,Celta_Vigo,4,73.0,3.0,1.0,2021-03-07,26,33,34,40,-6,80.0,258,8
26,Granada,1,58.0,5.0,0.0,2021-03-07,26,33,32,44,-12,73.0,258,9
26,Athletic_Club,2,63.0,2.0,1.0,2021-03-07,25,33,36,29,7,67.0,258,10
26,Levante,0,45.0,1.0,0.0,2021-03-07,26,32,35,35,0,48.0,258,11
26,Valencia,2,58.0,4.0,2.0,2021-03-05,26,30,32,36,-4,66.0,258,12
26,Osasuna,0,58.0,5.0,3.0,2021-03-06,26,28,23,35,-12,67.0,258,13
26,Cadiz,1,51.0,3.0,2.0,2021-03-06,26,28,22,41,-19,56.0,258,14
26,Getafe,1,90.0,5.0,2.0,2021-03-06,26,27,21,32,-11,101.0,258,15
26,Valladolid,2,62.0,2.0,0.0,2021-03-06,26,25,25,37,-12,68.0,258,16
26,Elche,2,63.0,2.0,2.0,2021-03-06,25,24,23,37,-14,65.0,258,17
26,Alaves,2,71.0,6.0,4.0,2021-03-08,26,22,22,42,-20,81.0,258,18
26,Eibar,0,51.0,3.0,2.0,2021-03-06,26,22,20,29,-9,56.0,258,19
26,Huesca,3,49.0,1.0,1.0,2021-03-07,26,20,25,40,-15,50.0,258,20
18,Atletico_Madrid,2,71.0,0.0,0.0,2021-03-10,26,62,50,18,32,71.0,259,1
18,Athletic_Club,1,65.0,2.0,1.0,2021-03-10,26,33,37,31,6,69.0,259,2
27,Atletico_Madrid,0,76.0,0.0,0.0,2021-03-13,27,63,50,18,32,76.0,269,1
27,Barcelona,4,46.0,1.0,1.0,2021-03-15,27,59,61,23,38,47.0,269,2
27,Real_Madrid,2,42.0,1.0,0.0,2021-03-13,27,57,46,22,24,45.0,269,3
27,Sevilla,1,58.0,1.0,1.0,2021-03-14,26,51,36,20,16,59.0,269,4
27,Real_Sociedad,0,58.0,1.0,0.0,2021-03-14,27,45,43,22,21,61.0,269,5
27,Real_Betis,0,63.0,6.0,3.0,2021-03-14,27,42,36,41,-5,75.0,269,6
27,Villarreal,3,53.0,2.0,1.0,2021-03-14,27,40,37,30,7,57.0,269,7
27,Granada,1,60.0,5.0,0.0,2021-03-14,27,36,33,44,-11,75.0,269,8
27,Levante,1,48.0,1.0,0.0,2021-03-12,27,35,36,35,1,51.0,269,9
27,Celta_Vigo,0,76.0,3.0,1.0,2021-03-14,27,34,34,40,-6,83.0,269,10
27,Athletic_Club,0,66.0,2.0,1.0,2021-03-14,27,34,37,31,6,70.0,269,11
27,Valencia,0,62.0,4.0,2.0,2021-03-12,27,30,32,37,-5,70.0,269,12
27,Osasuna,0,60.0,5.0,3.0,2021-03-13,27,29,23,35,-12,69.0,269,13
27,Cadiz,1,54.0,3.0,2.0,2021-03-13,27,29,23,42,-19,59.0,269,14
27,Getafe,0,91.0,6.0,2.0,2021-03-13,27,28,21,32,-11,105.0,269,15
27,Valladolid,0,65.0,2.0,0.0,2021-03-13,27,26,25,37,-12,71.0,269,16
27,Elche,1,64.0,2.0,2.0,2021-03-13,26,24,24,39,-15,66.0,269,17
27,Alaves,1,74.0,7.0,5.0,2021-03-13,27,23,23,43,-20,85.0,269,18
27,Eibar,1,53.0,3.0,2.0,2021-03-14,27,22,21,32,-11,58.0,269,19
27,Huesca,1,51.0,1.0,1.0,2021-03-15,27,20,26,44,-18,52.0,269,20
2,Sevilla,2,60.0,1.0,1.0,2021-03-17,27,54,38,20,18,61.0,270,1
2,Elche,0,65.0,2.0,2.0,2021-03-17,27,24,24,41,-17,67.0,270,2
28,Atletico_Madrid,1,79.0,0.0,0.0,2021-03-21,28,66,51,18,33,79.0,280,1
28,Barcelona,6,48.0,1.0,1.0,2021-03-21,28,62,67,24,43,49.0,280,2
28,Real_Madrid,3,46.0,1.0,0.0,2021-03-20,28,60,49,23,26,49.0,280,3
28,Sevilla,1,61.0,1.0,1.0,2021-03-20,28,55,39,21,18,62.0,280,4
28,Real_Sociedad,1,61.0,1.0,0.0,2021-03-21,28,45,44,28,16,64.0,280,5
28,Real_Betis,2,65.0,6.0,3.0,2021-03-19,28,45,38,41,-3,77.0,280,6
28,Villarreal,2,56.0,2.0,1.0,2021-03-21,28,43,39,31,8,60.0,280,7
28,Granada,1,63.0,5.0,0.0,2021-03-21,28,36,34,46,-12,78.0,280,8
28,Athletic_Club,1,67.0,2.0,1.0,2021-03-20,28,35,38,32,6,71.0,280,9
28,Levante,0,48.0,1.0,0.0,2021-03-19,28,35,36,37,-1,51.0,280,10
28,Celta_Vigo,1,79.0,3.0,1.0,2021-03-20,28,34,35,43,-8,86.0,280,11
28,Valencia,2,62.0,4.0,2.0,2021-03-21,28,33,34,38,-4,70.0,280,12
28,Osasuna,0,62.0,5.0,3.0,2021-03-20,28,30,23,35,-12,71.0,280,13
28,Getafe,1,94.0,6.0,2.0,2021-03-21,28,29,22,33,-11,108.0,280,14
28,Cadiz,1,57.0,3.0,2.0,2021-03-21,28,29,24,44,-20,62.0,280,15
28,Valladolid,1,68.0,2.0,0.0,2021-03-20,28,27,26,38,-12,74.0,280,16
28,Elche,1,72.0,2.0,2.0,2021-03-21,28,25,25,42,-17,74.0,280,17
28,Alaves,0,76.0,7.0,5.0,2021-03-21,28,23,23,44,-21,87.0,280,18
28,Eibar,1,54.0,3.0,2.0,2021-03-20,28,23,22,33,-11,59.0,280,19
28,Huesca,0,52.0,1.0,1.0,2021-03-20,28,21,26,44,-18,53.0,280,20
29,Atletico_Madrid,0,83.0,0.0,0.0,2021-04-04,29,66,51,19,32,83.0,290,1
29,Barcelona,1,51.0,1.0,1.0,2021-04-05,29,65,68,24,44,52.0,290,2
29,Real_Madrid,2,46.0,1.0,0.0,2021-04-03,29,63,51,23,28,49.0,290,3
29,Sevilla,1,63.0,1.0,1.0,2021-04-04,29,58,40,21,19,64.0,290,4
29,Real_Sociedad,1,64.0,1.0,0.0,2021-04-07,29,46,45,29,16,67.0,290,5
29,Real_Betis,1,69.0,6.0,3.0,2021-04-04,29,46,39,42,-3,81.0,290,6
29,Villarreal,3,58.0,2.0,1.0,2021-04-03,29,46,42,31,11,62.0,290,7
29,Celta_Vigo,3,84.0,4.0,2.0,2021-04-04,29,37,38,44,-6,92.0,290,8
29,Granada,0,65.0,5.0,0.0,2021-04-03,29,36,34,49,-15,80.0,290,9
29,Athletic_Club,1,68.0,2.0,1.0,2021-04-07,29,36,39,33,6,72.0,290,10
29,Levante,0,50.0,1.0,0.0,2021-04-02,29,35,36,39,-3,53.0,290,11
29,Valencia,1,64.0,4.0,2.0,2021-04-04,29,33,35,40,-5,72.0,290,12
29,Cadiz,2,59.0,3.0,2.0,2021-04-04,29,32,26,45,-19,64.0,290,13
29,Osasuna,0,64.0,5.0,3.0,2021-04-03,29,31,23,35,-12,73.0,290,14
29,Getafe,0,97.0,6.0,2.0,2021-04-03,29,30,22,33,-11,111.0,290,15
29,Valladolid,0,71.0,3.0,0.0,2021-04-05,29,27,26,39,-13,80.0,290,16
29,Elche,1,73.0,2.0,2.0,2021-04-04,29,26,26,43,-17,75.0,290,17
29,Huesca,2,54.0,1.0,1.0,2021-04-02,29,24,28,44,-16,55.0,290,18
29,Alaves,1,80.0,7.0,5.0,2021-04-04,29,23,24,47,-23,91.0,290,19
29,Eibar,0,56.0,3.0,2.0,2021-04-03,29,23,22,35,-13,61.0,290,20
30,Atletico_Madrid,1,83.0,0.0,0.0,2021-04-11,30,67,52,20,32,83.0,300,1
