type_id,vehicle_class,connectivity_type,powertrain_type,automation_type,fuel_type,vintage_type,ev_features_id,operating_cost_per_mile
2162,2,1,5,1,2,0,,0.18
2163,2,1,5,1,2,1,,0.18
2164,2,1,5,1,2,2,,0.18
2165,2,1,5,1,1,0,,0.18
2166,2,1,5,1,1,1,,0.18
2167,2,1,5,1,1,2,,0.18
2168,2,1,5,1,0,0,,0.18
2169,2,1,5,1,0,1,,0.18
2170,2,1,5,1,0,2,,0.18
2171,2,1,2,1,2,0,,0.18
2172,2,1,2,1,2,1,,0.18
2173,2,1,2,1,2,2,,0.18
2174,2,1,2,1,1,0,,0.18
2175,2,1,2,1,1,1,,0.18
2176,2,1,2,1,1,2,,0.18
2177,2,1,2,1,0,0,,0.18
2178,2,1,2,1,0,1,,0.18
2179,2,1,2,1,0,2,,0.18
2180,2,0,3,2,4,0,8,0.18
2181,2,0,3,2,4,1,50,0.18
2182,2,0,3,2,4,2,74,0.18
2183,2,0,6,2,4,0,8,0.18
2184,2,0,6,2,4,1,50,0.18
2185,2,0,6,2,4,2,74,0.18
2186,2,0,0,2,2,0,,0.18
2187,2,0,0,2,2,1,,0.18
2188,2,0,0,2,2,2,,0.18
2189,2,0,0,2,1,0,,0.18
2190,2,0,0,2,1,1,,0.18
2191,2,0,0,2,1,2,,0.18
2192,2,0,0,2,0,0,,0.18
2193,2,0,0,2,0,1,,0.18
2194,2,0,0,2,0,2,,0.18
2195,2,0,4,2,3,0,,0.18
2196,2,0,4,2,3,1,,0.18
2197,2,0,4,2,3,2,,0.18
2198,2,0,1,2,2,0,,0.18
2199,2,0,1,2,2,1,,0.18
2200,2,0,1,2,2,2,,0.18
2201,2,0,1,2,1,0,,0.18
2202,2,0,1,2,1,1,,0.18
2203,2,0,1,2,1,2,,0.18
2204,2,0,1,2,0,0,,0.18
2205,2,0,1,2,0,1,,0.18
2206,2,0,1,2,0,2,,0.18
2207,2,0,5,2,2,0,,0.18
2208,2,0,5,2,2,1,,0.18
2209,2,0,5,2,2,2,,0.18
2210,2,0,5,2,1,0,,0.18
2211,2,0,5,2,1,1,,0.18
2212,2,0,5,2,1,2,,0.18
2213,2,0,5,2,0,0,,0.18
2214,2,0,5,2,0,1,,0.18
2215,2,0,5,2,0,2,,0.18
2216,2,0,2,2,2,0,,0.18
2217,2,0,2,2,2,1,,0.18
2218,2,0,2,2,2,2,,0.18
2219,2,0,2,2,1,0,,0.18
2220,2,0,2,2,1,1,,0.18
2221,2,0,2,2,1,2,,0.18
2222,2,0,2,2,0,0,,0.18
2223,2,0,2,2,0,1,,0.18
2224,2,0,2,2,0,2,,0.18
2225,2,1,3,2,4,0,8,0.18
2226,2,1,3,2,4,1,50,0.18
2227,2,1,3,2,4,2,74,0.18
2228,2,1,6,2,4,0,8,0.18
2229,2,1,6,2,4,1,50,0.18
2230,2,1,6,2,4,2,74,0.18
2231,2,1,0,2,2,0,,0.18
2232,2,1,0,2,2,1,,0.18
2233,2,1,0,2,2,2,,0.18
2234,2,1,0,2,1,0,,0.18
2235,2,1,0,2,1,1,,0.18
2236,2,1,0,2,1,2,,0.18
2237,2,1,0,2,0,0,,0.18
2238,2,1,0,2,0,1,,0.18
2239,2,1,0,2,0,2,,0.18
2240,2,1,4,2,3,0,,0.18
2241,2,1,4,2,3,1,,0.18
2242,2,1,4,2,3,2,,0.18
2243,2,1,1,2,2,0,,0.18
2244,2,1,1,2,2,1,,0.18
2245,2,1,1,2,2,2,,0.18
2246,2,1,1,2,1,0,,0.18
2247,2,1,1,2,1,1,,0.18
2248,2,1,1,2,1,2,,0.18
2249,2,1,1,2,0,0,,0.18
2250,2,1,1,2,0,1,,0.18
2251,2,1,1,2,0,2,,0.18
2252,2,1,5,2,2,0,,0.18
2253,2,1,5,2,2,1,,0.18
2254,2,1,5,2,2,2,,0.18
2255,2,1,5,2,1,0,,0.18
2256,2,1,5,2,1,1,,0.18
2257,2,1,5,2,1,2,,0.18
2258,2,1,5,2,0,0,,0.18
2259,2,1,5,2,0,1,,0.18
2260,2,1,5,2,0,2,,0.18
2261,2,1,2,2,2,0,,0.18
2262,2,1,2,2,2,1,,0.18
2263,2,1,2,2,2,2,,0.18
2264,2,1,2,2,1,0,,0.18
2265,2,1,2,2,1,1,,0.18
2266,2,1,2,2,1,2,,0.18
2267,2,1,2,2,0,0,,0.18
2268,2,1,2,2,0,1,,0.18
2269,2,1,2,2,0,2,,0.18
3000,3,0,3,0,4,0,6,0.18
3001,3,0,3,0,4,1,48,0.18
3002,3,0,3,0,4,2,72,0.18
3003,3,0,6,0,4,0,6,0.18
3004,3,0,6,0,4,1,48,0.18
3005,3,0,6,0,4,2,72,0.18
3006,3,0,0,0,2,0,,0.18
3007,3,0,0,0,2,1,,0.18
3008,3,0,0,0,2,2,,0.18
3009,3,0,0,0,1,0,,0.18
3010,3,0,0,0,1,1,,0.18
3011,3,0,0,0,1,2,,0.18
3012,3,0,0,0,0,0,,0.18
3013,3,0,0,0,0,1,,0.18
3014,3,0,0,0,0,2,,0.18
3015,3,0,4,0,3,0,,0.18
3016,3,0,4,0,3,1,,0.18
3017,3,0,4,0,3,2,,0.18
3018,3,0,1,0,2,0,,0.18
3019,3,0,1,0,2,1,,0.18
3020,3,0,1,0,2,2,,0.18
3021,3,0,1,0,1,0,,0.18
3022,3,0,1,0,1,1,,0.18
3023,3,0,1,0,1,2,,0.18
3024,3,0,1,0,0,0,,0.18
3025,3,0,1,0,0,1,,0.18
3026,3,0,1,0,0,2,,0.18
3027,3,0,5,0,2,0,,0.18
3028,3,0,5,0,2,1,,0.18
3029,3,0,5,0,2,2,,0.18
3030,3,0,5,0,1,0,,0.18
3031,3,0,5,0,1,1,,0.18
3032,3,0,5,0,1,2,,0.18
3033,3,0,5,0,0,0,,0.18
3034,3,0,5,0,0,1,,0.18
3035,3,0,5,0,0,2,,0.18
3036,3,0,2,0,2,0,,0.18
3037,3,0,2,0,2,1,,0.18
3038,3,0,2,0,2,2,,0.18
3039,3,0,2,0,1,0,,0.18
3040,3,0,2,0,1,1,,0.18
3041,3,0,2,0,1,2,,0.18
3042,3,0,2,0,0,0,,0.18
3043,3,0,2,0,0,1,,0.18
3044,3,0,2,0,0,2,,0.18
3045,3,1,3,0,4,0,6,0.18
3046,3,1,3,0,4,1,48,0.18
3047,3,1,3,0,4,2,72,0.18
3048,3,1,6,0,4,0,6,0.18
3049,3,1,6,0,4,1,48,0.18
3050,3,1,6,0,4,2,72,0.18
3051,3,1,0,0,2,0,,0.18
3052,3,1,0,0,2,1,,0.18
3053,3,1,0,0,2,2,,0.18
3054,3,1,0,0,1,0,,0.18
3055,3,1,0,0,1,1,,0.18
3056,3,1,0,0,1,2,,0.18
3057,3,1,0,0,0,0,,0.18
3058,3,1,0,0,0,1,,0.18
3059,3,1,0,0,0,2,,0.18
3060,3,1,4,0,3,0,,0.18
3061,3,1,4,0,3,1,,0.18
3062,3,1,4,0,3,2,,0.18
3063,3,1,1,0,2,0,,0.18
3064,3,1,1,0,2,1,,0.18
3065,3,1,1,0,2,2,,0.18
3066,3,1,1,0,1,0,,0.18
3067,3,1,1,0,1,1,,0.18
3068,3,1,1,0,1,2,,0.18
3069,3,1,1,0,0,0,,0.18
3070,3,1,1,0,0,1,,0.18
3071,3,1,1,0,0,2,,0.18
3072,3,1,5,0,2,0,,0.18
3073,3,1,5,0,2,1,,0.18
3074,3,1,5,0,2,2,,0.18
3075,3,1,5,0,1,0,,0.18
3076,3,1,5,0,1,1,,0.18
3077,3,1,5,0,1,2,,0.18
3078,3,1,5,0,0,0,,0.18
3079,3,1,5,0,0,1,,0.18
3080,3,1,5,0,0,2,,0.18
3081,3,1,2,0,2,0,,0.18
3082,3,1,2,0,2,1,,0.18
3083,3,1,2,0,2,2,,0.18
3084,3,1,2,0,1,0,,0.18
3085,3,1,2,0,1,1,,0.18
3086,3,1,2,0,1,2,,0.18
3087,3,1,2,0,0,0,,0.18
3088,3,1,2,0,0,1,,0.18
3089,3,1,2,0,0,2,,0.18
3090,3,0,3,1,4,0,4,0.18
3091,3,0,3,1,4,1,46,0.18
3092,3,0,3,1,4,2,70,0.18
3093,3,0,6,1,4,0,4,0.18
3094,3,0,6,1,4,1,46,0.18
3095,3,0,6,1,4,2,70,0.18
3096,3,0,0,1,2,0,,0.18
3097,3,0,0,1,2,1,,0.18
3098,3,0,0,1,2,2,,0.18
3099,3,0,0,1,1,0,,0.18
3100,3,0,0,1,1,1,,0.18
3101,3,0,0,1,1,2,,0.18
3102,3,0,0,1,0,0,,0.18
3103,3,0,0,1,0,1,,0.18
3104,3,0,0,1,0,2,,0.18
3105,3,0,4,1,3,0,,0.18
3106,3,0,4,1,3,1,,0.18
3107,3,0,4,1,3,2,,0.18
3108,3,0,1,1,2,0,,0.18
3109,3,0,1,1,2,1,,0.18
3110,3,0,1,1,2,2,,0.18
3111,3,0,1,1,1,0,,0.18
3112,3,0,1,1,1,1,,0.18
3113,3,0,1,1,1,2,,0.18
3114,3,0,1,1,0,0,,0.18
3115,3,0,1,1,0,1,,0.18
3116,3,0,1,1,0,2,,0.18
3117,3,0,5,1,2,0,,0.18
3118,3,0,5,1,2,1,,0.18
3119,3,0,5,1,2,2,,0.18
3120,3,0,5,1,1,0,,0.18
3121,3,0,5,1,1,1,,0.18
3122,3,0,5,1,1,2,,0.18
3123,3,0,5,1,0,0,,0.18
3124,3,0,5,1,0,1,,0.18
3125,3,0,5,1,0,2,,0.18
3126,3,0,2,1,2,0,,0.18
3127,3,0,2,1,2,1,,0.18
3128,3,0,2,1,2,2,,0.18
3129,3,0,2,1,1,0,,0.18
3130,3,0,2,1,1,1,,0.18
3131,3,0,2,1,1,2,,0.18
3132,3,0,2,1,0,0,,0.18
3133,3,0,2,1,0,1,,0.18
3134,3,0,2,1,0,2,,0.18
3135,3,1,3,1,4,0,4,0.18
3136,3,1,3,1,4,1,46,0.18
3137,3,1,3,1,4,2,70,0.18
3138,3,1,6,1,4,0,4,0.18
3139,3,1,6,1,4,1,46,0.18
3140,3,1,6,1,4,2,70,0.18
3141,3,1,0,1,2,0,,0.18
3142,3,1,0,1,2,1,,0.18
3143,3,1,0,1,2,2,,0.18
3144,3,1,0,1,1,0,,0.18
3145,3,1,0,1,1,1,,0.18
3146,3,1,0,1,1,2,,0.18
3147,3,1,0,1,0,0,,0.18
3148,3,1,0,1,0,1,,0.18
3149,3,1,0,1,0,2,,0.18
3150,3,1,4,1,3,0,,0.18
3151,3,1,4,1,3,1,,0.18
3152,3,1,4,1,3,2,,0.18
3153,3,1,1,1,2,0,,0.18
3154,3,1,1,1,2,1,,0.18
3155,3,1,1,1,2,2,,0.18
3156,3,1,1,1,1,0,,0.18
3157,3,1,1,1,1,1,,0.18
3158,3,1,1,1,1,2,,0.18
3159,3,1,1,1,0,0,,0.18
3160,3,1,1,1,0,1,,0.18
3161,3,1,1,1,0,2,,0.18
3162,3,1,5,1,2,0,,0.18
3163,3,1,5,1,2,1,,0.18
3164,3,1,5,1,2,2,,0.18
3165,3,1,5,1,1,0,,0.18
3166,3,1,5,1,1,1,,0.18
3167,3,1,5,1,1,2,,0.18
3168,3,1,5,1,0,0,,0.18
3169,3,1,5,1,0,1,,0.18
3170,3,1,5,1,0,2,,0.18
3171,3,1,2,1,2,0,,0.18
3172,3,1,2,1,2,1,,0.18
3173,3,1,2,1,2,2,,0.18
3174,3,1,2,1,1,0,,0.18
3175,3,1,2,1,1,1,,0.18
3176,3,1,2,1,1,2,,0.18
3177,3,1,2,1,0,0,,0.18
3178,3,1,2,1,0,1,,0.18
3179,3,1,2,1,0,2,,0.18
3180,3,0,3,2,4,0,5,0.18
3181,3,0,3,2,4,1,47,0.18
3182,3,0,3,2,4,2,71,0.18
3183,3,0,6,2,4,0,5,0.18
3184,3,0,6,2,4,1,47,0.18
3185,3,0,6,2,4,2,71,0.18
3186,3,0,0,2,2,0,,0.18
3187,3,0,0,2,2,1,,0.18
3188,3,0,0,2,2,2,,0.18
3189,3,0,0,2,1,0,,0.18
3190,3,0,0,2,1,1,,0.18
3191,3,0,0,2,1,2,,0.18
3192,3,0,0,2,0,0,,0.18
3193,3,0,0,2,0,1,,0.18
3194,3,0,0,2,0,2,,0.18
3195,3,0,4,2,3,0,,0.18
3196,3,0,4,2,3,1,,0.18
3197,3,0,4,2,3,2,,0.18
3198,3,0,1,2,2,0,,0.18
3199,3,0,1,2,2,1,,0.18
3200,3,0,1,2,2,2,,0.18
3201,3,0,1,2,1,0,,0.18
3202,3,0,1,2,1,1,,0.18
3203,3,0,1,2,1,2,,0.18
3204,3,0,1,2,0,0,,0.18
3205,3,0,1,2,0,1,,0.18
3206,3,0,1,2,0,2,,0.18
3207,3,0,5,2,2,0,,0.18
3208,3,0,5,2,2,1,,0.18
3209,3,0,5,2,2,2,,0.18
3210,3,0,5,2,1,0,,0.18
3211,3,0,5,2,1,1,,0.18
3212,3,0,5,2,1,2,,0.18
3213,3,0,5,2,0,0,,0.18
3214,3,0,5,2,0,1,,0.18
3215,3,0,5,2,0,2,,0.18
3216,3,0,2,2,2,0,,0.18
3217,3,0,2,2,2,1,,0.18
3218,3,0,2,2,2,2,,0.18
3219,3,0,2,2,1,0,,0.18
3220,3,0,2,2,1,1,,0.18
3221,3,0,2,2,1,2,,0.18
3222,3,0,2,2,0,0,,0.18
3223,3,0,2,2,0,1,,0.18
3224,3,0,2,2,0,2,,0.18
3225,3,1,3,2,4,0,5,0.18
3226,3,1,3,2,4,1,47,0.18
3227,3,1,3,2,4,2,71,0.18
3228,3,1,6,2,4,0,5,0.18
3229,3,1,6,2,4,1,47,0.18
3230,3,1,6,2,4,2,71,0.18
3231,3,1,0,2,2,0,,0.18
3232,3,1,0,2,2,1,,0.18
3233,3,1,0,2,2,2,,0.18
3234,3,1,0,2,1,0,,0.18
3235,3,1,0,2,1,1,,0.18
3236,3,1,0,2,1,2,,0.18
3237,3,1,0,2,0,0,,0.18
3238,3,1,0,2,0,1,,0.18
3239,3,1,0,2,0,2,,0.18
3240,3,1,4,2,3,0,,0.18
3241,3,1,4,2,3,1,,0.18
3242,3,1,4,2,3,2,,0.18
3243,3,1,1,2,2,0,,0.18
3244,3,1,1,2,2,1,,0.18
3245,3,1,1,2,2,2,,0.18
3246,3,1,1,2,1,0,,0.18
3247,3,1,1,2,1,1,,0.18
3248,3,1,1,2,1,2,,0.18
3249,3,1,1,2,0,0,,0.18
3250,3,1,1,2,0,1,,0.18
3251,3,1,1,2,0,2,,0.18
3252,3,1,5,2,2,0,,0.18
3253,3,1,5,2,2,1,,0.18
3254,3,1,5,2,2,2,,0.18
3255,3,1,5,2,1,0,,0.18
3256,3,1,5,2,1,1,,0.18
3257,3,1,5,2,1,2,,0.18
3258,3,1,5,2,0,0,,0.18
3259,3,1,5,2,0,1,,0.18
3260,3,1,5,2,0,2,,0.18
3261,3,1,2,2,2,0,,0.18
3262,3,1,2,2,2,1,,0.18
3263,3,1,2,2,2,2,,0.18
3264,3,1,2,2,1,0,,0.18
3265,3,1,2,2,1,1,,0.18
3266,3,1,2,2,1,2,,0.18
3267,3,1,2,2,0,0,,0.18
3268,3,1,2,2,0,1,,0.18
3269,3,1,2,2,0,2,,0.18
4000,4,0,3,0,4,0,18,0.18
4001,4,0,3,0,4,1,60,0.18
4002,4,0,3,0,4,2,84,0.18
4003,4,0,6,0,4,0,18,0.18
4004,4,0,6,0,4,1,60,0.18
4005,4,0,6,0,4,2,84,0.18
4006,4,0,0,0,2,0,,0.18
4007,4,0,0,0,2,1,,0.18
4008,4,0,0,0,2,2,,0.18
4009,4,0,0,0,1,0,,0.18
4010,4,0,0,0,1,1,,0.18
4011,4,0,0,0,1,2,,0.18
4012,4,0,0,0,0,0,,0.18
4013,4,0,0,0,0,1,,0.18
4014,4,0,0,0,0,2,,0.18
4015,4,0,4,0,3,0,,0.18
4016,4,0,4,0,3,1,,0.18
4017,4,0,4,0,3,2,,0.18
4018,4,0,1,0,2,0,,0.18
4019,4,0,1,0,2,1,,0.18
4020,4,0,1,0,2,2,,0.18
4021,4,0,1,0,1,0,,0.18
4022,4,0,1,0,1,1,,0.18
4023,4,0,1,0,1,2,,0.18
4024,4,0,1,0,0,0,,0.18
4025,4,0,1,0,0,1,,0.18
4026,4,0,1,0,0,2,,0.18
4027,4,0,5,0,2,0,,0.18
4028,4,0,5,0,2,1,,0.18
4029,4,0,5,0,2,2,,0.18
4030,4,0,5,0,1,0,,0.18
4031,4,0,5,0,1,1,,0.18
4032,4,0,5,0,1,2,,0.18
4033,4,0,5,0,0,0,,0.18
4034,4,0,5,0,0,1,,0.18
4035,4,0,5,0,0,2,,0.18
4036,4,0,2,0,2,0,,0.18
4037,4,0,2,0,2,1,,0.18
4038,4,0,2,0,2,2,,0.18
4039,4,0,2,0,1,0,,0.18
4040,4,0,2,0,1,1,,0.18
4041,4,0,2,0,1,2,,0.18
4042,4,0,2,0,0,0,,0.18
4043,4,0,2,0,0,1,,0.18
4044,4,0,2,0,0,2,,0.18
4045,4,1,3,0,4,0,18,0.18
4046,4,1,3,0,4,1,60,0.18
4047,4,1,3,0,4,2,84,0.18
4048,4,1,6,0,4,0,18,0.18
4049,4,1,6,0,4,1,60,0.18
4050,4,1,6,0,4,2,84,0.18
4051,4,1,0,0,2,0,,0.18
4052,4,1,0,0,2,1,,0.18
4053,4,1,0,0,2,2,,0.18
4054,4,1,0,0,1,0,,0.18
4055,4,1,0,0,1,1,,0.18
4056,4,1,0,0,1,2,,0.18
4057,4,1,0,0,0,0,,0.18
4058,4,1,0,0,0,1,,0.18
4059,4,1,0,0,0,2,,0.18
4060,4,1,4,0,3,0,,0.18
4061,4,1,4,0,3,1,,0.18
4062,4,1,4,0,3,2,,0.18
4063,4,1,1,0,2,0,,0.18
4064,4,1,1,0,2,1,,0.18
4065,4,1,1,0,2,2,,0.18
4066,4,1,1,0,1,0,,0.18
4067,4,1,1,0,1,1,,0.18
4068,4,1,1,0,1,2,,0.18
4069,4,1,1,0,0,0,,0.18
4070,4,1,1,0,0,1,,0.18
4071,4,1,1,0,0,2,,0.18
4072,4,1,5,0,2,0,,0.18
4073,4,1,5,0,2,1,,0.18
4074,4,1,5,0,2,2,,0.18
4075,4,1,5,0,1,0,,0.18
4076,4,1,5,0,1,1,,0.18
4077,4,1,5,0,1,2,,0.18
4078,4,1,5,0,0,0,,0.18
4079,4,1,5,0,0,1,,0.18
4080,4,1,5,0,0,2,,0.18
4081,4,1,2,0,2,0,,0.18
4082,4,1,2,0,2,1,,0.18
4083,4,1,2,0,2,2,,0.18
4084,4,1,2,0,1,0,,0.18
4085,4,1,2,0,1,1,,0.18
4086,4,1,2,0,1,2,,0.18
4087,4,1,2,0,0,0,,0.18
4088,4,1,2,0,0,1,,0.18
4089,4,1,2,0,0,2,,0.18
4090,4,0,3,1,4,0,16,0.18
4091,4,0,3,1,4,1,58,0.18
4092,4,0,3,1,4,2,82,0.18
4093,4,0,6,1,4,0,16,0.18
4094,4,0,6,1,4,1,58,0.18
4095,4,0,6,1,4,2,82,0.18
4096,4,0,0,1,2,0,,0.18
4097,4,0,0,1,2,1,,0.18
4098,4,0,0,1,2,2,,0.18
4099,4,0,0,1,1,0,,0.18
4100,4,0,0,1,1,1,,0.18
4101,4,0,0,1,1,2,,0.18
4102,4,0,0,1,0,0,,0.18
4103,4,0,0,1,0,1,,0.18
4104,4,0,0,1,0,2,,0.18
4105,4,0,4,1,3,0,,0.18
4106,4,0,4,1,3,1,,0.18
4107,4,0,4,1,3,2,,0.18
4108,4,0,1,1,2,0,,0.18
4109,4,0,1,1,2,1,,0.18
4110,4,0,1,1,2,2,,0.18
4111,4,0,1,1,1,0,,0.18
4112,4,0,1,1,1,1,,0.18
4113,4,0,1,1,1,2,,0.18
4114,4,0,1,1,0,0,,0.18
4115,4,0,1,1,0,1,,0.18
4116,4,0,1,1,0,2,,0.18
4117,4,0,5,1,2,0,,0.18
4118,4,0,5,1,2,1,,0.18
4119,4,0,5,1,2,2,,0.18
4120,4,0,5,1,1,0,,0.18
4121,4,0,5,1,1,1,,0.18
4122,4,0,5,1,1,2,,0.18
4123,4,0,5,1,0,0,,0.18
4124,4,0,5,1,0,1,,0.18
4125,4,0,5,1,0,2,,0.18
4126,4,0,2,1,2,0,,0.18
4127,4,0,2,1,2,1,,0.18
4128,4,0,2,1,2,2,,0.18
4129,4,0,2,1,1,0,,0.18
4130,4,0,2,1,1,1,,0.18
4131,4,0,2,1,1,2,,0.18
4132,4,0,2,1,0,0,,0.18
4133,4,0,2,1,0,1,,0.18
4134,4,0,2,1,0,2,,0.18
4135,4,1,3,1,4,0,16,0.18
4136,4,1,3,1,4,1,58,0.18
4137,4,1,3,1,4,2,82,0.18
4138,4,1,6,1,4,0,16,0.18
4139,4,1,6,1,4,1,58,0.18
4140,4,1,6,1,4,2,82,0.18
4141,4,1,0,1,2,0,,0.18
4142,4,1,0,1,2,1,,0.18
4143,4,1,0,1,2,2,,0.18
4144,4,1,0,1,1,0,,0.18
4145,4,1,0,1,1,1,,0.18
4146,4,1,0,1,1,2,,0.18
4147,4,1,0,1,0,0,,0.18
4148,4,1,0,1,0,1,,0.18
4149,4,1,0,1,0,2,,0.18
4150,4,1,4,1,3,0,,0.18
4151,4,1,4,1,3,1,,0.18
4152,4,1,4,1,3,2,,0.18
4153,4,1,1,1,2,0,,0.18
4154,4,1,1,1,2,1,,0.18
4155,4,1,1,1,2,2,,0.18
4156,4,1,1,1,1,0,,0.18
4157,4,1,1,1,1,1,,0.18
4158,4,1,1,1,1,2,,0.18
4159,4,1,1,1,0,0,,0.18
4160,4,1,1,1,0,1,,0.18
4161,4,1,1,1,0,2,,0.18
4162,4,1,5,1,2,0,,0.18
4163,4,1,5,1,2,1,,0.18
4164,4,1,5,1,2,2,,0.18
4165,4,1,5,1,1,0,,0.18
4166,4,1,5,1,1,1,,0.18
4167,4,1,5,1,1,2,,0.18
4168,4,1,5,1,0,0,,0.18
4169,4,1,5,1,0,1,,0.18
4170,4,1,5,1,0,2,,0.18
4171,4,1,2,1,2,0,,0.18
4172,4,1,2,1,2,1,,0.18
4173,4,1,2,1,2,2,,0.18
4174,4,1,2,1,1,0,,0.18
4175,4,1,2,1,1,1,,0.18
4176,4,1,2,1,1,2,,0.18
4177,4,1,2,1,0,0,,0.18
4178,4,1,2,1,0,1,,0.18
4179,4,1,2,1,0,2,,0.18
4180,4,0,3,2,4,0,17,0.18
4181,4,0,3,2,4,1,59,0.18
4182,4,0,3,2,4,2,83,0.18
4183,4,0,6,2,4,0,17,0.18
4184,4,0,6,2,4,1,59,0.18
4185,4,0,6,2,4,2,83,0.18
4186,4,0,0,2,2,0,,0.18
4187,4,0,0,2,2,1,,0.18
4188,4,0,0,2,2,2,,0.18
4189,4,0,0,2,1,0,,0.18
4190,4,0,0,2,1,1,,0.18
4191,4,0,0,2,1,2,,0.18
4192,4,0,0,2,0,0,,0.18
4193,4,0,0,2,0,1,,0.18
4194,4,0,0,2,0,2,,0.18
4195,4,0,4,2,3,0,,0.18
4196,4,0,4,2,3,1,,0.18
4197,4,0,4,2,3,2,,0.18
4198,4,0,1,2,2,0,,0.18
4199,4,0,1,2,2,1,,0.18
4200,4,0,1,2,2,2,,0.18
4201,4,0,1,2,1,0,,0.18
4202,4,0,1,2,1,1,,0.18
4203,4,0,1,2,1,2,,0.18
4204,4,0,1,2,0,0,,0.18
4205,4,0,1,2,0,1,,0.18
4206,4,0,1,2,0,2,,0.18
4207,4,0,5,2,2,0,,0.18
4208,4,0,5,2,2,1,,0.18
4209,4,0,5,2,2,2,,0.18
4210,4,0,5,2,1,0,,0.18
4211,4,0,5,2,1,1,,0.18
4212,4,0,5,2,1,2,,0.18
4213,4,0,5,2,0,0,,0.18
4214,4,0,5,2,0,1,,0.18
4215,4,0,5,2,0,2,,0.18
4216,4,0,2,2,2,0,,0.18
4217,4,0,2,2,2,1,,0.18
4218,4,0,2,2,2,2,,0.18
4219,4,0,2,2,1,0,,0.18
4220,4,0,2,2,1,1,,0.18
4221,4,0,2,2,1,2,,0.18
4222,4,0,2,2,0,0,,0.18
4223,4,0,2,2,0,1,,0.18
4224,4,0,2,2,0,2,,0.18
4225,4,1,3,2,4,0,17,0.18
4226,4,1,3,2,4,1,59,0.18
4227,4,1,3,2,4,2,83,0.18
4228,4,1,6,2,4,0,17,0.18
4229,4,1,6,2,4,1,59,0.18
4230,4,1,6,2,4,2,83,0.18
4231,4,1,0,2,2,0,,0.18
4232,4,1,0,2,2,1,,0.18
4233,4,1,0,2,2,2,,0.18
4234,4,1,0,2,1,0,,0.18
4235,4,1,0,2,1,1,,0.18
4236,4,1,0,2,1,2,,0.18
4237,4,1,0,2,0,0,,0.18
4238,4,1,0,2,0,1,,0.18
4239,4,1,0,2,0,2,,0.18
4240,4,1,4,2,3,0,,0.18
4241,4,1,4,2,3,1,,0.18
4242,4,1,4,2,3,2,,0.18
4243,4,1,1,2,2,0,,0.18
4244,4,1,1,2,2,1,,0.18
4245,4,1,1,2,2,2,,0.18
4246,4,1,1,2,1,0,,0.18
4247,4,1,1,2,1,1,,0.18
4248,4,1,1,2,1,2,,0.18
4249,4,1,1,2,0,0,,0.18
4250,4,1,1,2,0,1,,0.18
4251,4,1,1,2,0,2,,0.18
4252,4,1,5,2,2,0,,0.18
4253,4,1,5,2,2,1,,0.18
4254,4,1,5,2,2,2,,0.18
4255,4,1,5,2,1,0,,0.18
4256,4,1,5,2,1,1,,0.18
4257,4,1,5,2,1,2,,0.18
4258,4,1,5,2,0,0,,0.18
4259,4,1,5,2,0,1,,0.18
4260,4,1,5,2,0,2,,0.18
4261,4,1,2,2,2,0,,0.18
4262,4,1,2,2,2,1,,0.18
4263,4,1,2,2,2,2,,0.18
4264,4,1,2,2,1,0,,0.18
4265,4,1,2,2,1,1,,0.18
4266,4,1,2,2,1,2,,0.18
4267,4,1,2,2,0,0,,0.18
4268,4,1,2,2,0,1,,0.18
4269,4,1,2,2,0,2,,0.18
5000,5,0,3,0,4,0,24,0.18
5001,5,0,3,0,4,1,66,0.18
5002,5,0,3,0,4,2,90,0.18
5003,5,0,6,0,4,0,24,0.18
5004,5,0,6,0,4,1,66,0.18
5005,5,0,6,0,4,2,90,0.18
5006,5,0,0,0,2,0,,0.18
5007,5,0,0,0,2,1,,0.18
5008,5,0,0,0,2,2,,0.18
5009,5,0,0,0,1,0,,0.18
5010,5,0,0,0,1,1,,0.18
5011,5,0,0,0,1,2,,0.18
5012,5,0,0,0,0,0,,0.18
5013,5,0,0,0,0,1,,0.18
5014,5,0,0,0,0,2,,0.18
5015,5,0,4,0,3,0,,0.18
5016,5,0,4,0,3,1,,0.18
5017,5,0,4,0,3,2,,0.18
5018,5,0,1,0,2,0,,0.18
5019,5,0,1,0,2,1,,0.18
5020,5,0,1,0,2,2,,0.18
5021,5,0,1,0,1,0,,0.18
5022,5,0,1,0,1,1,,0.18
5023,5,0,1,0,1,2,,0.18
5024,5,0,1,0,0,0,,0.18
5025,5,0,1,0,0,1,,0.18
5026,5,0,1,0,0,2,,0.18
5027,5,0,5,0,2,0,,0.18
5028,5,0,5,0,2,1,,0.18
5029,5,0,5,0,2,2,,0.18
5030,5,0,5,0,1,0,,0.18
5031,5,0,5,0,1,1,,0.18
5032,5,0,5,0,1,2,,0.18
5033,5,0,5,0,0,0,,0.18
5034,5,0,5,0,0,1,,0.18
5035,5,0,5,0,0,2,,0.18
5036,5,0,2,0,2,0,,0.18
5037,5,0,2,0,2,1,,0.18
5038,5,0,2,0,2,2,,0.18
5039,5,0,2,0,1,0,,0.18
5040,5,0,2,0,1,1,,0.18
5041,5,0,2,0,1,2,,0.18
5042,5,0,2,0,0,0,,0.18
5043,5,0,2,0,0,1,,0.18
